mean_fit_time	mean_score_time	mean_test_accuracy	mean_test_balanced_accuracy	mean_test_primary	param_estimator__alpha	param_estimator__binarize	param_estimator__fit_prior	params	rank_test_accuracy	rank_test_balanced_accuracy	rank_test_primary	split0_test_accuracy	split0_test_balanced_accuracy	split0_test_primary	split1_test_accuracy	split1_test_balanced_accuracy	split1_test_primary	split2_test_accuracy	split2_test_balanced_accuracy	split2_test_primary	split3_test_accuracy	split3_test_balanced_accuracy	split3_test_primary	split4_test_accuracy	split4_test_balanced_accuracy	split4_test_primary	split5_test_accuracy	split5_test_balanced_accuracy	split5_test_primary	split6_test_accuracy	split6_test_balanced_accuracy	split6_test_primary	split7_test_accuracy	split7_test_balanced_accuracy	split7_test_primary	split8_test_accuracy	split8_test_balanced_accuracy	split8_test_primary	split9_test_accuracy	split9_test_balanced_accuracy	split9_test_primary	std_fit_time	std_score_time	std_test_accuracy	std_test_balanced_accuracy	std_test_primary
0.0014575004577636718	0.0038290023803710938	0.631578947368421	0.39952153110047844	0.3869983661146059	0.0	0.0	True	{u'estimator__alpha': 0.0, u'estimator__fit_prior': True, u'estimator__binarize': 0.0}	126	35	134	0.5909090909090909	0.0	0.3714285714285715	0.6363636363636364	0.5	0.3888888888888889	0.6363636363636364	0.5	0.3888888888888889	0.6363636363636364	0.5	0.3888888888888889	0.6190476190476191	0.5	0.3823529411764706	0.65	0.5	0.393939393939394	0.65	0.5	0.393939393939394	0.65	0.5	0.393939393939394	0.65	0.5	0.393939393939394	0.6	0.0	0.37499999999999994	0.00012392528050949865	0.004870522452889246	0.02055322232019676	0.20035795900679526	0.007812308036680134
0.0013874530792236327	0.002162790298461914	0.5933014354066986	0.0	0.5655680275413753	0.0	0.0	False	{u'estimator__alpha': 0.0, u'estimator__fit_prior': False, u'estimator__binarize': 0.0}	133	134	90	0.6363636363636364	0.0	0.6333333333333333	0.6818181818181818	0.0	0.664488017429194	0.6363636363636364	0.0	0.6239316239316239	0.4090909090909091	0.0	0.37690631808278874	0.6190476190476191	0.0	0.5714285714285714	0.6	0.0	0.5604395604395604	0.65	0.0	0.6011396011396012	0.6	0.0	0.5604395604395604	0.55	0.0	0.5396419437340153	0.55	0.0	0.52	2.0845256923159835e-05	2.0922286531353708e-05	0.07435572666803057	0.0	0.07753199407608867
0.0014542102813720702	0.002200031280517578	0.8038277511961722	0.19617224880382775	0.765628291085338	0.0	0.1	True	{u'estimator__alpha': 0.0, u'estimator__fit_prior': True, u'estimator__binarize': 0.1}	14	74	19	0.8181818181818182	0.0	0.8035714285714286	0.8636363636363636	0.5	0.8362282878411911	0.7727272727272727	0.0	0.7270471464019852	0.6818181818181818	0.0	0.6178660049627791	0.7619047619047619	0.0	0.7407407407407407	0.95	0.5	0.9466666666666668	0.8	0.5	0.7333333333333333	0.8	0.5	0.7333333333333333	0.75	0.0	0.6865203761755485	0.85	0.0	0.8399999999999999	7.597739891500321e-05	3.421837403330255e-05	0.06908194944648398	0.2441363823791181	0.08750735200744657
0.0015574216842651368	0.0021817684173583984	0.7655502392344498	0.10047846889952153	0.7491594059704674	0.0	0.1	False	{u'estimator__alpha': 0.0, u'estimator__fit_prior': False, u'estimator__binarize': 0.1}	62	88	44	0.6818181818181818	0.0	0.6757894736842105	0.7727272727272727	0.0	0.7471264367816093	0.7727272727272727	0.0	0.7471264367816093	0.7272727272727273	0.5	0.7272727272727273	0.7142857142857143	0.0	0.7083333333333333	0.9	0.5	0.8958333333333334	0.8	0.0	0.7802197802197802	0.75	0.0	0.715099715099715	0.75	0.0	0.715099715099715	0.8	0.0	0.7916666666666666	0.0003952520153054416	3.196569925338898e-05	0.05630619779161326	0.20035795900679526	0.05771781734252328
0.0014235019683837891	0.002170896530151367	0.7703349282296651	0.05263157894736842	0.7499615107974241	0.0	0.25	True	{u'estimator__alpha': 0.0, u'estimator__fit_prior': True, u'estimator__binarize': 0.25}	49	114	38	0.8181818181818182	0.0	0.8035714285714286	0.6818181818181818	0.0	0.664488017429194	0.7272727272727273	0.5	0.7272727272727273	0.8181818181818182	0.0	0.7904761904761904	0.7619047619047619	0.0	0.7407407407407407	0.8	0.0	0.7802197802197802	0.8	0.0	0.7916666666666666	0.8	0.0	0.7619047619047619	0.65	0.0	0.6011396011396012	0.85	0.0	0.8399999999999999	5.476357990625898e-05	2.3301729779035558e-05	0.06127569527156776	0.15344610249592897	0.0668578767377438
0.0014854192733764649	0.0025110721588134767	0.7703349282296651	0.05263157894736842	0.7550655794965723	0.0	0.25	False	{u'estimator__alpha': 0.0, u'estimator__fit_prior': False, u'estimator__binarize': 0.25}	49	114	31	0.8636363636363636	0.0	0.8562091503267975	0.6818181818181818	0.0	0.664488017429194	0.6818181818181818	0.5	0.6811594202898551	0.7727272727272727	0.0	0.7471264367816093	0.7142857142857143	0.0	0.6971153846153846	0.8	0.0	0.7916666666666666	0.8	0.0	0.7916666666666666	0.9	0.0	0.8901098901098901	0.65	0.0	0.6011396011396012	0.85	0.0	0.8399999999999999	0.00017179394775248798	0.0007913775199352905	0.0815625591146355	0.15344610249592897	0.088423111606918
0.0014342784881591797	0.0022261381149291993	0.8325358851674641	0.10047846889952153	0.808161603805887	0.0	0.5	True	{u'estimator__alpha': 0.0, u'estimator__fit_prior': True, u'estimator__binarize': 0.5}	3	88	3	0.9090909090909091	0.5	0.8952380952380952	0.8636363636363636	0.0	0.8482758620689654	0.8636363636363636	0.0	0.8482758620689654	0.8181818181818182	0.0	0.7904761904761904	0.7619047619047619	0.0	0.7214854111405835	0.9	0.5	0.8809523809523809	0.85	0.0	0.829059829059829	0.8	0.0	0.7802197802197802	0.75	0.0	0.715099715099715	0.8	0.0	0.7619047619047619	5.335047107707107e-05	8.043929460251192e-05	0.05160138432409981	0.20035795900679526	0.059847754138413846
0.0014516830444335938	0.0022565603256225588	0.7894736842105263	0.10047846889952153	0.7721875039925952	0.0	0.5	False	{u'estimator__alpha': 0.0, u'estimator__fit_prior': False, u'estimator__binarize': 0.5}	32	88	16	0.9090909090909091	0.5	0.8952380952380952	0.6818181818181818	0.0	0.6757894736842105	0.7727272727272727	0.0	0.7684210526315789	0.8636363636363636	0.0	0.8482758620689654	0.7142857142857143	0.0	0.6971153846153846	0.9	0.5	0.8809523809523809	0.85	0.0	0.829059829059829	0.8	0.0	0.7802197802197802	0.7	0.0	0.6703296703296704	0.7	0.0	0.6703296703296704	9.758858925878193e-05	0.00011160057897078896	0.08345623940238482	0.20035795900679526	0.08475003832458897
0.0014341115951538087	0.002547764778137207	0.7990430622009569	0.2966507177033493	0.7475568676599735	0.0	0.75	True	{u'estimator__alpha': 0.0, u'estimator__fit_prior': True, u'estimator__binarize': 0.75}	21	45	50	0.8181818181818182	0.5	0.7708333333333334	0.8636363636363636	0.0	0.8562091503267975	0.7727272727272727	0.0	0.7471264367816093	0.7272727272727273	0.5	0.611764705882353	0.7142857142857143	0.0	0.6500000000000001	0.8	0.5	0.7333333333333333	0.85	0.5	0.8119122257053292	0.75	0.5	0.6415770609318996	0.75	0.0	0.715099715099715	0.95	0.5	0.9430199430199431	6.919155684910313e-05	0.0007294507072086272	0.06858743017544018	0.24560885679828892	0.09718212584087227
0.0019462108612060547	0.0027648448944091798	0.7799043062200957	0.20095693779904306	0.7381523533292674	0.0	0.75	False	{u'estimator__alpha': 0.0, u'estimator__fit_prior': False, u'estimator__binarize': 0.75}	44	66	62	0.8181818181818182	0.5	0.7708333333333334	0.6818181818181818	0.0	0.6811594202898551	0.7727272727272727	0.0	0.7471264367816093	0.7272727272727273	0.5	0.611764705882353	0.8095238095238095	0.0	0.7857142857142857	0.75	0.0	0.6865203761755485	0.75	0.0	0.715099715099715	0.8	0.5	0.7333333333333333	0.75	0.0	0.715099715099715	0.95	0.5	0.9466666666666668	0.0011441110828699723	0.000961940508104669	0.06794226282660505	0.24514236282199997	0.08301326875271668
