mean_fit_time	mean_score_time	mean_test_accuracy	mean_test_balanced_accuracy	mean_test_primary	param_estimator__alpha	param_estimator__binarize	param_estimator__fit_prior	params	rank_test_accuracy	rank_test_balanced_accuracy	rank_test_primary	split0_test_accuracy	split0_test_balanced_accuracy	split0_test_primary	split1_test_accuracy	split1_test_balanced_accuracy	split1_test_primary	split2_test_accuracy	split2_test_balanced_accuracy	split2_test_primary	split3_test_accuracy	split3_test_balanced_accuracy	split3_test_primary	split4_test_accuracy	split4_test_balanced_accuracy	split4_test_primary	split5_test_accuracy	split5_test_balanced_accuracy	split5_test_primary	split6_test_accuracy	split6_test_balanced_accuracy	split6_test_primary	split7_test_accuracy	split7_test_balanced_accuracy	split7_test_primary	split8_test_accuracy	split8_test_balanced_accuracy	split8_test_primary	split9_test_accuracy	split9_test_balanced_accuracy	split9_test_primary	std_fit_time	std_score_time	std_test_accuracy	std_test_balanced_accuracy	std_test_primary
0.0016292810440063476	0.0025066137313842773	0.19949811794228356	0.0	0.1486946722925974	0.0	0.0	True	{u'estimator__alpha': 0.0, u'estimator__fit_prior': True, u'estimator__binarize': 0.0}	59	22	78	0.1686746987951807	0.0	0.12999991201210714	0.24096385542168675	0.0	0.16274749325596782	0.23170731707317074	0.0	0.1655328798185941	0.18518518518518517	0.0	0.1384109414081209	0.225	0.0	0.16914444809181653	0.25316455696202533	0.0	0.18253968253968253	0.20512820512820512	0.0	0.18203463203463208	0.12987012987012986	0.0	0.08207034809549846	0.2077922077922078	0.0	0.16805401495056668	0.14285714285714285	0.0	0.10410608778621834	0.00010412539688737344	0.0006091645482256574	0.03929885106611793	0.0	0.03191104839360512
0.001569986343383789	0.002276182174682617	0.19949811794228356	0.0	0.1624676553555692	0.0	0.0	False	{u'estimator__alpha': 0.0, u'estimator__fit_prior': False, u'estimator__binarize': 0.0}	59	22	23	0.18072289156626506	0.0	0.15818713450292396	0.2289156626506024	0.0	0.18612248612248608	0.23170731707317074	0.0	0.20474254742547424	0.14814814814814814	0.0	0.10973449990177857	0.225	0.0	0.18139232041671063	0.2911392405063291	0.0	0.22469257795344752	0.19230769230769232	0.0	0.1582640497932852	0.14285714285714285	0.0	0.09914938862307283	0.22077922077922077	0.0	0.1937233589087809	0.12987012987012986	0.0	0.10485380116959064	1.797334552569365e-05	1.7269801680357752e-05	0.0471848862628816	0.0	0.04183959475798931
0.0018097639083862304	0.002534627914428711	0.19949811794228356	0.0	0.1486946722925974	0.0	0.1	True	{u'estimator__alpha': 0.0, u'estimator__fit_prior': True, u'estimator__binarize': 0.1}	59	22	78	0.1686746987951807	0.0	0.12999991201210714	0.24096385542168675	0.0	0.16274749325596782	0.23170731707317074	0.0	0.1655328798185941	0.18518518518518517	0.0	0.1384109414081209	0.225	0.0	0.16914444809181653	0.25316455696202533	0.0	0.18253968253968253	0.20512820512820512	0.0	0.18203463203463208	0.12987012987012986	0.0	0.08207034809549846	0.2077922077922078	0.0	0.16805401495056668	0.14285714285714285	0.0	0.10410608778621834	0.0005804630608208673	0.0007526343840170912	0.03929885106611793	0.0	0.03191104839360512
0.0015810251235961914	0.0024681568145751955	0.19949811794228356	0.0	0.1624676553555692	0.0	0.1	False	{u'estimator__alpha': 0.0, u'estimator__fit_prior': False, u'estimator__binarize': 0.1}	59	22	23	0.18072289156626506	0.0	0.15818713450292396	0.2289156626506024	0.0	0.18612248612248608	0.23170731707317074	0.0	0.20474254742547424	0.14814814814814814	0.0	0.10973449990177857	0.225	0.0	0.18139232041671063	0.2911392405063291	0.0	0.22469257795344752	0.19230769230769232	0.0	0.1582640497932852	0.14285714285714285	0.0	0.09914938862307283	0.22077922077922077	0.0	0.1937233589087809	0.12987012987012986	0.0	0.10485380116959064	2.8365208554805472e-05	0.0006008479018412977	0.0471848862628816	0.0	0.04183959475798931
0.001787114143371582	0.002447056770324707	0.18820577164366373	0.0	0.15534775401231057	0.0	0.25	True	{u'estimator__alpha': 0.0, u'estimator__fit_prior': True, u'estimator__binarize': 0.25}	135	22	48	0.1566265060240964	0.0	0.12350130618423301	0.1927710843373494	0.0	0.1612172517344931	0.1951219512195122	0.0	0.16230129937781887	0.13580246913580246	0.0	0.1170027203118331	0.2125	0.0	0.15622846839885376	0.22784810126582278	0.0	0.17206748527503243	0.24358974358974358	0.0	0.21973371846037382	0.2077922077922078	0.0	0.17302168076161886	0.16883116883116883	0.0	0.14893162393162393	0.14285714285714285	0.0	0.12173181086224565	0.0004601760105800548	0.0005335635753692478	0.03431119308950086	0.0	0.02899042304928085
0.0016106128692626952	0.002292037010192871	0.1944792973651192	0.0	0.1603282702710844	0.0	0.25	False	{u'estimator__alpha': 0.0, u'estimator__fit_prior': False, u'estimator__binarize': 0.25}	98	22	37	0.1566265060240964	0.0	0.1322897714202062	0.20481927710843373	0.0	0.14859098910823046	0.2073170731707317	0.0	0.19239615725650347	0.18518518518518517	0.0	0.17191940395511318	0.175	0.0	0.1304923779245129	0.21518987341772153	0.0	0.14417720217905233	0.28205128205128205	0.0	0.23452448325113862	0.19480519480519481	0.0	0.16925416762169224	0.14285714285714285	0.0	0.12466699966699966	0.18181818181818182	0.0	0.1560044530632766	2.453562342473196e-05	3.988241162991332e-05	0.035918950856857056	0.0	0.03165466539580376
0.0016402959823608398	0.0024168968200683595	0.20828105395232122	0.0	0.17535501299686299	0.0	0.5	True	{u'estimator__alpha': 0.0, u'estimator__fit_prior': True, u'estimator__binarize': 0.5}	43	22	13	0.12048192771084337	0.0	0.10654644268774704	0.27710843373493976	0.0	0.2274059048906919	0.23170731707317074	0.0	0.19063912239292172	0.1728395061728395	0.0	0.14915867108849565	0.225	0.0	0.177839122766659	0.27848101265822783	0.0	0.2397704466669984	0.19230769230769232	0.0	0.1584576674375525	0.22077922077922077	0.0	0.1885612885612886	0.18181818181818182	0.0	0.1582010582010582	0.18181818181818182	0.0	0.1570941070941071	0.00010332982276875493	0.0003210944168276306	0.04660633495517035	0.0	0.03723358563616728
0.0016158819198608398	0.0023210525512695314	0.21831869510664995	0.0	0.1845608235719625	0.0	0.5	False	{u'estimator__alpha': 0.0, u'estimator__fit_prior': False, u'estimator__binarize': 0.5}	19	22	8	0.1927710843373494	0.0	0.16968864468864467	0.27710843373493976	0.0	0.24239840863881779	0.23170731707317074	0.0	0.1836570839635149	0.1111111111111111	0.0	0.08621933621933621	0.2125	0.0	0.17469519208649645	0.2911392405063291	0.0	0.2531306774185335	0.21794871794871795	0.0	0.18462415255011608	0.2597402597402597	0.0	0.2090763524974051	0.18181818181818182	0.0	0.1582010582010582	0.2077922077922078	0.0	0.18433922644448963	1.8966269148304004e-05	6.521633321736157e-05	0.04948395178357774	0.0	0.04421978656169629
0.002030181884765625	0.0028920888900756834	0.2107904642409034	0.0	0.15090716466132184	0.0	0.75	True	{u'estimator__alpha': 0.0, u'estimator__fit_prior': True, u'estimator__binarize': 0.75}	35	22	69	0.20481927710843373	0.0	0.12902724749220854	0.24096385542168675	0.0	0.1591110128261831	0.2682926829268293	0.0	0.19746263887276796	0.1728395061728395	0.0	0.13347605123920914	0.1375	0.0	0.09746120670490417	0.21518987341772153	0.0	0.14523809523809525	0.23076923076923078	0.0	0.17268108235850174	0.22077922077922077	0.0	0.15540521959134285	0.22077922077922077	0.0	0.14326414326414325	0.19480519480519481	0.0	0.17683982683982688	0.0012702896689787038	0.0018560691851158156	0.03477376908647564	0.0	0.02682568935237952
0.0017094135284423829	0.002259707450866699	0.1944792973651192	0.0	0.14593521817928354	0.0	0.75	False	{u'estimator__alpha': 0.0, u'estimator__fit_prior': False, u'estimator__binarize': 0.75}	98	22	101	0.14457831325301204	0.0	0.12151801091893259	0.1927710843373494	0.0	0.13152027225253768	0.2682926829268293	0.0	0.2242605737947353	0.13580246913580246	0.0	0.1065400243031822	0.2	0.0	0.12177234530175707	0.21518987341772153	0.0	0.1585950080515298	0.19230769230769232	0.0	0.13683574879227056	0.2077922077922078	0.0	0.14675127713920819	0.16883116883116883	0.0	0.11453470276999689	0.22077922077922077	0.0	0.19774130190796857	0.00033106266477789546	3.257158191059e-05	0.03692752417393263	0.0	0.03619198734033628
