mean_fit_time	mean_score_time	mean_test_accuracy	mean_test_balanced_accuracy	mean_test_primary	param_estimator__alpha	param_estimator__binarize	param_estimator__fit_prior	params	rank_test_accuracy	rank_test_balanced_accuracy	rank_test_primary	split0_test_accuracy	split0_test_balanced_accuracy	split0_test_primary	split1_test_accuracy	split1_test_balanced_accuracy	split1_test_primary	split2_test_accuracy	split2_test_balanced_accuracy	split2_test_primary	split3_test_accuracy	split3_test_balanced_accuracy	split3_test_primary	split4_test_accuracy	split4_test_balanced_accuracy	split4_test_primary	split5_test_accuracy	split5_test_balanced_accuracy	split5_test_primary	split6_test_accuracy	split6_test_balanced_accuracy	split6_test_primary	split7_test_accuracy	split7_test_balanced_accuracy	split7_test_primary	split8_test_accuracy	split8_test_balanced_accuracy	split8_test_primary	split9_test_accuracy	split9_test_balanced_accuracy	split9_test_primary	std_fit_time	std_score_time	std_test_accuracy	std_test_balanced_accuracy	std_test_primary
0.0029724597930908202	0.003232312202453613	0.5518867924528302	0.5	0.3560073739994997	0.0	0.0	True	{u'estimator__alpha': 0.0, u'estimator__fit_prior': True, u'estimator__binarize': 0.0}	81	1	111	0.551789077212806	0.5	0.35558252427184467	0.551789077212806	0.5	0.35558252427184467	0.551789077212806	0.5	0.35558252427184467	0.551789077212806	0.5	0.35558252427184467	0.5509433962264151	0.5	0.35523114355231145	0.5509433962264151	0.5	0.35523114355231145	0.5519848771266541	0.5	0.35566382460414137	0.5519848771266541	0.5	0.35566382460414137	0.553875236294896	0.5	0.36029924164787863	0.5519848771266541	0.5	0.35566382460414137	0.00019656405836994927	7.783503433437093e-05	0.0007611513697016665	0.0	0.0014376092050212993
0.0029057741165161135	0.0032097816467285155	0.5518867924528302	0.5	0.3560073739994997	0.0	0.0	False	{u'estimator__alpha': 0.0, u'estimator__fit_prior': False, u'estimator__binarize': 0.0}	81	1	111	0.551789077212806	0.5	0.35558252427184467	0.551789077212806	0.5	0.35558252427184467	0.551789077212806	0.5	0.35558252427184467	0.551789077212806	0.5	0.35558252427184467	0.5509433962264151	0.5	0.35523114355231145	0.5509433962264151	0.5	0.35523114355231145	0.5519848771266541	0.5	0.35566382460414137	0.5519848771266541	0.5	0.35566382460414137	0.553875236294896	0.5	0.36029924164787863	0.5519848771266541	0.5	0.35566382460414137	0.00011695679472595514	4.691188328676162e-05	0.0007611513697016665	0.0	0.0014376092050212993
0.0028673648834228516	0.0031237363815307616	0.5558490566037736	0.4500943396226415	0.36599685614061905	0.0	0.1	True	{u'estimator__alpha': 0.0, u'estimator__fit_prior': True, u'estimator__binarize': 0.1}	61	27	71	0.5555555555555556	0.5	0.36478102189781025	0.5536723163841808	0.5	0.36019868122035414	0.5555555555555556	0.5	0.36478102189781025	0.5630885122410546	0.5	0.38278087298088104	0.5547169811320755	0.5	0.3644308943089431	0.5528301886792453	0.5	0.3598479250225514	0.555765595463138	0.5	0.3649005573691766	0.553875236294896	0.5	0.36029924164787863	0.5595463137996219	0.0	0.3776313464111692	0.553875236294896	0.5	0.36029924164787863	7.06629552310942e-05	5.994797530463979e-05	0.0029875008674213914	0.14987413136021505	0.007484980724508413
0.0028475284576416015	0.0035008907318115233	0.5558490566037736	0.4500943396226415	0.36599685614061905	0.0	0.1	False	{u'estimator__alpha': 0.0, u'estimator__fit_prior': False, u'estimator__binarize': 0.1}	61	27	71	0.5555555555555556	0.5	0.36478102189781025	0.5536723163841808	0.5	0.36019868122035414	0.5555555555555556	0.5	0.36478102189781025	0.5630885122410546	0.5	0.38278087298088104	0.5547169811320755	0.5	0.3644308943089431	0.5528301886792453	0.5	0.3598479250225514	0.555765595463138	0.5	0.3649005573691766	0.553875236294896	0.5	0.36029924164787863	0.5595463137996219	0.0	0.3776313464111692	0.553875236294896	0.5	0.36029924164787863	6.577278538616694e-05	0.0008785885080867915	0.0029875008674213914	0.14987413136021505	0.007484980724508413
0.0035963058471679688	0.0032516956329345704	0.5726415094339623	0.0	0.4317432569560765	0.0	0.25	True	{u'estimator__alpha': 0.0, u'estimator__fit_prior': True, u'estimator__binarize': 0.25}	21	91	31	0.5743879472693032	0.0	0.43604082860257903	0.576271186440678	0.0	0.44796118747834124	0.583804143126177	0.0	0.4525543359099836	0.5951035781544256	0.0	0.4724962458126372	0.5433962264150943	0.0	0.38336538461538466	0.5735849056603773	0.0	0.43000989797472206	0.5784499054820416	0.0	0.4299486327020745	0.553875236294896	0.0	0.40441569345851464	0.5803402646502835	0.0	0.43688864168169084	0.5671077504725898	0.0	0.42353612981512767	0.0014336067647221999	0.00017713554428943438	0.01406297917555417	0.0	0.023591436167090783
0.0036142826080322265	0.0033884763717651365	0.5592452830188679	0.0	0.5299567462368915	0.0	0.25	False	{u'estimator__alpha': 0.0, u'estimator__fit_prior': False, u'estimator__binarize': 0.25}	50	91	21	0.5612052730696798	0.0	0.5284245752989202	0.5743879472693032	0.0	0.5549399198931909	0.551789077212806	0.0	0.5208162708162709	0.5781544256120528	0.0	0.556629092860977	0.5339622641509434	0.0	0.48121376402379346	0.5415094339622641	0.0	0.5145038167938931	0.5387523629489603	0.0	0.5086188518349323	0.5803402646502835	0.0	0.5520232536848851	0.5765595463137996	0.0	0.5570574162679426	0.555765595463138	0.0	0.5253069095213548	0.002404069300884006	0.0007089397601334529	0.016661130859708093	0.0	0.02394560852960802
0.003007793426513672	0.0032416582107543945	0.5935849056603774	0.0	0.5908050350421001	0.0	0.5	True	{u'estimator__alpha': 0.0, u'estimator__fit_prior': True, u'estimator__binarize': 0.5}	1	91	1	0.608286252354049	0.0	0.606576997606292	0.615819209039548	0.0	0.6113407388271764	0.5612052730696798	0.0	0.5562700618667622	0.5932203389830508	0.0	0.5888089024005507	0.5528301886792453	0.0	0.5506401794434249	0.590566037735849	0.0	0.5887726825779923	0.6143667296786389	0.0	0.6122592699051451	0.6427221172022685	0.0	0.6406676226724315	0.5822306238185255	0.0	0.5793202713157374	0.5746691871455577	0.0	0.5734742364463175	0.0003171751850226852	0.00011262244870848884	0.025998522926811124	0.0	0.026192424260144988
0.002890658378601074	0.003220534324645996	0.5935849056603774	0.0	0.5908050350421001	0.0	0.5	False	{u'estimator__alpha': 0.0, u'estimator__fit_prior': False, u'estimator__binarize': 0.5}	1	91	1	0.608286252354049	0.0	0.606576997606292	0.615819209039548	0.0	0.6113407388271764	0.5612052730696798	0.0	0.5562700618667622	0.5932203389830508	0.0	0.5888089024005507	0.5528301886792453	0.0	0.5506401794434249	0.590566037735849	0.0	0.5887726825779923	0.6143667296786389	0.0	0.6122592699051451	0.6427221172022685	0.0	0.6406676226724315	0.5822306238185255	0.0	0.5793202713157374	0.5746691871455577	0.0	0.5734742364463175	8.265123497041302e-05	9.131266303596077e-05	0.025998522926811124	0.0	0.026192424260144988
0.0027533769607543945	0.0030846357345581054	0.5471698113207547	0.44990566037735846	0.3581152947951273	0.0	0.75	True	{u'estimator__alpha': 0.0, u'estimator__fit_prior': True, u'estimator__binarize': 0.75}	121	55	91	0.551789077212806	0.5	0.35558252427184467	0.551789077212806	0.5	0.35558252427184467	0.5065913370998116	0.0	0.3812399928838285	0.551789077212806	0.5	0.35558252427184467	0.5509433962264151	0.5	0.35523114355231145	0.5509433962264151	0.5	0.35523114355231145	0.5519848771266541	0.5	0.35566382460414137	0.5519848771266541	0.5	0.35566382460414137	0.5519848771266541	0.5	0.35566382460414137	0.5519848771266541	0.5	0.35566382460414137	3.4111400238801146e-05	3.071520747214246e-05	0.013545838321254632	0.15012570382546822	0.007717977989527382
0.0028107881546020506	0.003156018257141113	0.5271698113207547	0.0	0.4086024473658286	0.0	0.75	False	{u'estimator__alpha': 0.0, u'estimator__fit_prior': False, u'estimator__binarize': 0.75}	133	91	42	0.5499058380414312	0.0	0.4243367187251936	0.5555555555555556	0.0	0.413973063973064	0.5065913370998116	0.0	0.3812399928838285	0.544256120527307	0.0	0.4184166696839132	0.46226415094339623	0.0	0.40140049695053087	0.45849056603773586	0.0	0.33944197155574857	0.5425330812854442	0.0	0.42271825396825397	0.553875236294896	0.0	0.418832861611798	0.5406427221172023	0.0	0.4215873758667392	0.55765595463138	0.0	0.444207974137931	7.036338186721632e-05	5.439864070828418e-05	0.036094000736141385	0.0	0.027740917144893823
