mean_fit_time	mean_score_time	mean_test_accuracy	mean_test_balanced_accuracy	mean_test_primary	param_estimator__alpha	param_estimator__binarize	param_estimator__fit_prior	params	rank_test_accuracy	rank_test_balanced_accuracy	rank_test_primary	split0_test_accuracy	split0_test_balanced_accuracy	split0_test_primary	split1_test_accuracy	split1_test_balanced_accuracy	split1_test_primary	split2_test_accuracy	split2_test_balanced_accuracy	split2_test_primary	split3_test_accuracy	split3_test_balanced_accuracy	split3_test_primary	split4_test_accuracy	split4_test_balanced_accuracy	split4_test_primary	split5_test_accuracy	split5_test_balanced_accuracy	split5_test_primary	split6_test_accuracy	split6_test_balanced_accuracy	split6_test_primary	split7_test_accuracy	split7_test_balanced_accuracy	split7_test_primary	split8_test_accuracy	split8_test_balanced_accuracy	split8_test_primary	split9_test_accuracy	split9_test_balanced_accuracy	split9_test_primary	std_fit_time	std_score_time	std_test_accuracy	std_test_balanced_accuracy	std_test_primary
0.0014618873596191407	0.0024518489837646483	0.98	0.895	0.9751428571428572	0.0	0.0	True	{u'estimator__alpha': 0.0, u'estimator__fit_prior': True, u'estimator__binarize': 0.0}	15	15	15	1.0	1.0	1.0	0.9090909090909091	0.5	0.8952380952380952	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9	0.5	0.8666666666666667	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.38382453451924e-05	0.0005338363614886276	0.03884701930767545	0.20365411854416302	0.04865343217682628
0.0014057636260986328	0.0022194623947143556	0.98	0.895	0.9751428571428572	0.0	0.0	False	{u'estimator__alpha': 0.0, u'estimator__fit_prior': False, u'estimator__binarize': 0.0}	15	15	15	1.0	1.0	1.0	0.9090909090909091	0.5	0.8952380952380952	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9	0.5	0.8666666666666667	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.8889855948091463e-05	8.382225247658995e-05	0.03884701930767545	0.20365411854416302	0.04865343217682628
0.001397991180419922	0.002196478843688965	0.82	0.35	0.7092671568627451	0.0	0.1	True	{u'estimator__alpha': 0.0, u'estimator__fit_prior': True, u'estimator__binarize': 0.1}	20	79	19	0.9090909090909091	0.5	0.8705882352941177	0.9090909090909091	0.5	0.8952380952380952	0.7272727272727273	0.0	0.611764705882353	0.8	0.5	0.6875	0.9	0.5	0.8666666666666667	0.8	0.0	0.7619047619047619	0.8	0.5	0.6875	0.7777777777777778	0.5	0.43750000000000006	0.8888888888888888	0.5	0.8	0.6666666666666666	0.0	0.39999999999999997	6.352951046318432e-05	4.866041428562534e-05	0.07845734863959879	0.229128784747792	0.16296729734525364
0.0015176296234130859	0.0022157907485961916	0.62	0.255	0.5898426573426572	0.0	0.1	False	{u'estimator__alpha': 0.0, u'estimator__fit_prior': False, u'estimator__binarize': 0.1}	137	125	57	0.45454545454545453	0.5	0.45	0.5454545454545454	0.5	0.5454545454545454	0.5454545454545454	0.0	0.47619047619047616	0.6	0.0	0.5833333333333333	0.8	0.5	0.7916666666666665	0.6	0.0	0.5833333333333333	0.6	0.5	0.6	0.7777777777777778	0.0	0.6785714285714286	0.6666666666666666	0.5	0.6493506493506493	0.6666666666666666	0.0	0.5846153846153845	0.00047666821109438093	0.0001363282793247332	0.10112498517311452	0.24994999499899975	0.09439567467739127
0.001669025421142578	0.0027890682220458986	0.78	0.4	0.596593954248366	0.0	0.25	True	{u'estimator__alpha': 0.0, u'estimator__fit_prior': True, u'estimator__binarize': 0.25}	29	57	50	0.8181818181818182	0.5	0.6944444444444444	0.9090909090909091	0.5	0.8705882352941177	0.8181818181818182	0.5	0.6944444444444444	0.7	0.5	0.4117647058823529	0.8	0.5	0.6875	0.7	0.0	0.6	0.7	0.0	0.6	0.7777777777777778	0.5	0.43750000000000006	0.7777777777777778	0.5	0.43750000000000006	0.7777777777777778	0.5	0.43750000000000006	0.0005074458627500285	0.0007506354566040209	0.0641494467252175	0.2	0.14643527193016084
0.0016505002975463867	0.0022555828094482423	0.74	0.245	0.5975976800976801	0.0	0.25	False	{u'estimator__alpha': 0.0, u'estimator__fit_prior': False, u'estimator__binarize': 0.25}	61	132	49	0.8181818181818182	0.5	0.8035714285714285	0.8181818181818182	0.0	0.7708333333333333	0.8181818181818182	0.5	0.6944444444444444	0.6	0.0	0.375	0.6	0.0	0.5833333333333333	0.7	0.0	0.6703296703296704	0.7	0.0	0.6703296703296704	0.7777777777777778	0.5	0.43750000000000006	0.7777777777777778	0.5	0.43750000000000006	0.7777777777777778	0.5	0.43750000000000006	0.00034130033976190844	0.00010354056371064242	0.08150106896491754	0.24994999499899975	0.1481668264357099
0.0014621257781982423	0.0022096157073974608	0.73	0.395	0.46713686790505676	0.0	0.5	True	{u'estimator__alpha': 0.0, u'estimator__fit_prior': True, u'estimator__binarize': 0.5}	69	64	80	0.8181818181818182	0.5	0.6944444444444444	0.7272727272727273	0.5	0.4210526315789474	0.6363636363636364	0.0	0.38888888888888884	0.7	0.5	0.4117647058823529	0.7	0.5	0.4117647058823529	0.7	0.5	0.4117647058823529	0.7	0.0	0.6	0.7777777777777778	0.5	0.43750000000000006	0.7777777777777778	0.5	0.43750000000000006	0.7777777777777778	0.5	0.43750000000000006	0.00015368263356974434	5.5310726114385955e-05	0.052886384797693434	0.20365411854416302	0.0975341635727073
0.0015719175338745118	0.0024033546447753905	0.76	0.205	0.6929708485958486	0.0	0.5	False	{u'estimator__alpha': 0.0, u'estimator__fit_prior': False, u'estimator__binarize': 0.5}	42	133	26	0.9090909090909091	0.5	0.8952380952380952	0.8181818181818182	0.5	0.6944444444444444	0.8181818181818182	0.0	0.7708333333333333	0.8	0.5	0.6875	0.6	0.0	0.5833333333333333	0.5	0.0	0.4505494505494505	0.7	0.0	0.6703296703296704	0.8888888888888888	0.5	0.8	0.7777777777777778	0.0	0.6785714285714286	0.7777777777777778	0.0	0.6785714285714286	0.00033308682184508587	0.0005113193484287408	0.12075519939869331	0.24591665254715875	0.11562372601139609
0.0014227867126464845	0.002226853370666504	0.73	0.405	0.4748729790161679	0.0	0.75	True	{u'estimator__alpha': 0.0, u'estimator__fit_prior': True, u'estimator__binarize': 0.75}	69	54	79	1.0	1.0	1.0	0.7272727272727273	0.5	0.4210526315789474	0.6363636363636364	0.0	0.38888888888888884	0.7	0.5	0.4117647058823529	0.7	0.5	0.4117647058823529	0.7	0.5	0.4117647058823529	0.6	0.0	0.375	0.7777777777777778	0.5	0.43750000000000006	0.7777777777777778	0.5	0.43750000000000006	0.6666666666666666	0.0	0.39999999999999997	9.689268868539656e-05	0.00015651722848330002	0.1082412195799808	0.30573681492420896	0.18550880899329664
0.0014079809188842773	0.0025282382965087892	0.75	0.36	0.5592700378396973	0.0	0.75	False	{u'estimator__alpha': 0.0, u'estimator__fit_prior': False, u'estimator__binarize': 0.75}	45	72	61	1.0	1.0	1.0	0.7272727272727273	0.5	0.4210526315789474	0.6363636363636364	0.0	0.38888888888888884	0.7	0.5	0.4117647058823529	0.8	0.5	0.6875	0.8	0.5	0.6875	0.6	0.0	0.375	0.6666666666666666	0.0	0.39999999999999997	0.8888888888888888	0.5	0.8	0.6666666666666666	0.0	0.39999999999999997	7.282914933898709e-05	0.0005439691213793328	0.11974299076932995	0.3246536616149585	0.21284496608214318
