mean_fit_time	mean_score_time	mean_test_accuracy	mean_test_balanced_accuracy	mean_test_primary	param_estimator__C	param_estimator__fit_intercept	param_estimator__loss	param_estimator__random_state	params	rank_test_accuracy	rank_test_balanced_accuracy	rank_test_primary	split0_test_accuracy	split0_test_balanced_accuracy	split0_test_primary	split1_test_accuracy	split1_test_balanced_accuracy	split1_test_primary	split2_test_accuracy	split2_test_balanced_accuracy	split2_test_primary	split3_test_accuracy	split3_test_balanced_accuracy	split3_test_primary	split4_test_accuracy	split4_test_balanced_accuracy	split4_test_primary	split5_test_accuracy	split5_test_balanced_accuracy	split5_test_primary	split6_test_accuracy	split6_test_balanced_accuracy	split6_test_primary	split7_test_accuracy	split7_test_balanced_accuracy	split7_test_primary	split8_test_accuracy	split8_test_balanced_accuracy	split8_test_primary	split9_test_accuracy	split9_test_balanced_accuracy	split9_test_primary	std_fit_time	std_score_time	std_test_accuracy	std_test_balanced_accuracy	std_test_primary
0.01131582260131836	0.0025485992431640626	0.9774078478002378	0.6477407847800237	0.9732348421064105	1e-06	True	hinge	324089	{u'estimator__C': 1e-06, u'estimator__random_state': 324089, u'estimator__loss': 'hinge', u'estimator__fit_intercept': True}	39	42	42	0.9883720930232558	0.75	0.991916558018253	0.9302325581395349	0.25	0.9270334928229667	0.9883720930232558	0.75	0.991916558018253	0.9764705882352941	0.5	0.9620632555058785	0.9764705882352941	0.5	0.9769607843137256	0.9880952380952381	0.75	0.991916558018253	0.9397590361445783	0.25	0.9262823090948091	0.9878048780487805	0.75	0.9650793650793651	1.0	1.0	1.0	1.0	1.0	1.0	0.0016693166761802601	0.00012512107084037925	0.022665219089534262	0.25417023022907154	0.02650068366814155
0.012014007568359375	0.0028853416442871094	0.9774078478002378	0.6477407847800237	0.9732348421064105	1e-06	True	squared_hinge	324089	{u'estimator__C': 1e-06, u'estimator__random_state': 324089, u'estimator__loss': 'squared_hinge', u'estimator__fit_intercept': True}	39	42	42	0.9883720930232558	0.75	0.991916558018253	0.9302325581395349	0.25	0.9270334928229667	0.9883720930232558	0.75	0.991916558018253	0.9764705882352941	0.5	0.9620632555058785	0.9764705882352941	0.5	0.9769607843137256	0.9880952380952381	0.75	0.991916558018253	0.9397590361445783	0.25	0.9262823090948091	0.9878048780487805	0.75	0.9650793650793651	1.0	1.0	1.0	1.0	1.0	1.0	0.002532192666455084	0.0006147251044847656	0.022665219089534262	0.25417023022907154	0.02650068366814155
0.010740447044372558	0.003237009048461914	0.9774078478002378	0.6486325802615933	0.9733278233890307	1e-06	False	hinge	324089	{u'estimator__C': 1e-06, u'estimator__random_state': 324089, u'estimator__loss': 'hinge', u'estimator__fit_intercept': False}	39	39	39	0.9883720930232558	0.75	0.991916558018253	0.9302325581395349	0.25	0.9270334928229667	0.9883720930232558	0.75	0.991916558018253	0.9764705882352941	0.5	0.9620632555058785	0.9882352941176471	0.75	0.9886198547215497	0.9880952380952381	0.75	0.991916558018253	0.9397590361445783	0.25	0.9262823090948091	0.975609756097561	0.5	0.9539473684210527	1.0	1.0	1.0	1.0	1.0	1.0	0.001801144800723533	0.0015503985243370628	0.02269906449169721	0.25408886315084717	0.02746969763711803
0.01032087802886963	0.002347373962402344	0.9774078478002378	0.6486325802615933	0.9733278233890307	1e-06	False	squared_hinge	324089	{u'estimator__C': 1e-06, u'estimator__random_state': 324089, u'estimator__loss': 'squared_hinge', u'estimator__fit_intercept': False}	39	39	39	0.9883720930232558	0.75	0.991916558018253	0.9302325581395349	0.25	0.9270334928229667	0.9883720930232558	0.75	0.991916558018253	0.9764705882352941	0.5	0.9620632555058785	0.9882352941176471	0.75	0.9886198547215497	0.9880952380952381	0.75	0.991916558018253	0.9397590361445783	0.25	0.9262823090948091	0.975609756097561	0.5	0.9539473684210527	1.0	1.0	1.0	1.0	1.0	1.0	0.002743973560120355	5.4145609944094415e-05	0.02269906449169721	0.25408886315084717	0.02746969763711803
0.010181045532226563	0.002472853660583496	0.9774078478002378	0.6477407847800237	0.9732348421064105	1e-05	True	hinge	324089	{u'estimator__C': 1e-05, u'estimator__random_state': 324089, u'estimator__loss': 'hinge', u'estimator__fit_intercept': True}	39	42	42	0.9883720930232558	0.75	0.991916558018253	0.9302325581395349	0.25	0.9270334928229667	0.9883720930232558	0.75	0.991916558018253	0.9764705882352941	0.5	0.9620632555058785	0.9764705882352941	0.5	0.9769607843137256	0.9880952380952381	0.75	0.991916558018253	0.9397590361445783	0.25	0.9262823090948091	0.9878048780487805	0.75	0.9650793650793651	1.0	1.0	1.0	1.0	1.0	1.0	0.0008882091273992218	0.00014877997323323243	0.022665219089534262	0.25417023022907154	0.02650068366814155
0.010701274871826172	0.0026179075241088865	0.9797859690844233	0.6982758620689655	0.975198808249925	1e-05	True	squared_hinge	324089	{u'estimator__C': 1e-05, u'estimator__random_state': 324089, u'estimator__loss': 'squared_hinge', u'estimator__fit_intercept': True}	37	37	38	0.9883720930232558	0.75	0.991916558018253	0.9302325581395349	0.25	0.9270334928229667	0.9883720930232558	0.75	0.991916558018253	0.9882352941176471	0.75	0.9701298701298702	0.9882352941176471	0.75	0.9883258817685048	0.9880952380952381	0.75	0.991916558018253	0.9397590361445783	0.25	0.9262823090948091	0.9878048780487805	0.75	0.9650793650793651	1.0	1.0	1.0	1.0	1.0	1.0	0.0005857008613566212	7.773272420642207e-05	0.023055948454897713	0.24443873928892804	0.026615860358951544
0.011061620712280274	0.0026665687561035155	0.9774078478002378	0.6486325802615933	0.9733278233890307	1e-05	False	hinge	324089	{u'estimator__C': 1e-05, u'estimator__random_state': 324089, u'estimator__loss': 'hinge', u'estimator__fit_intercept': False}	39	39	39	0.9883720930232558	0.75	0.991916558018253	0.9302325581395349	0.25	0.9270334928229667	0.9883720930232558	0.75	0.991916558018253	0.9764705882352941	0.5	0.9620632555058785	0.9882352941176471	0.75	0.9886198547215497	0.9880952380952381	0.75	0.991916558018253	0.9397590361445783	0.25	0.9262823090948091	0.975609756097561	0.5	0.9539473684210527	1.0	1.0	1.0	1.0	1.0	1.0	0.001744694602776211	8.121120579736521e-05	0.02269906449169721	0.25408886315084717	0.02746969763711803
0.011752080917358399	0.003022003173828125	0.9797859690844233	0.6982758620689655	0.9752285201417309	1e-05	False	squared_hinge	324089	{u'estimator__C': 1e-05, u'estimator__random_state': 324089, u'estimator__loss': 'squared_hinge', u'estimator__fit_intercept': False}	37	37	37	0.9883720930232558	0.75	0.991916558018253	0.9302325581395349	0.25	0.9270334928229667	0.9883720930232558	0.75	0.991916558018253	0.9882352941176471	0.75	0.9701298701298702	0.9882352941176471	0.75	0.9886198547215497	0.9880952380952381	0.75	0.991916558018253	0.9397590361445783	0.25	0.9262823090948091	0.9878048780487805	0.75	0.9650793650793651	1.0	1.0	1.0	1.0	1.0	1.0	0.0021145702488697916	0.0010259722073887535	0.023055948454897713	0.24443873928892804	0.0266306577973488
0.011977171897888184	0.003610038757324219	0.985731272294887	0.773781212841855	0.9802417488349201	0.0001	True	hinge	324089	{u'estimator__C': 0.0001, u'estimator__random_state': 324089, u'estimator__loss': 'hinge', u'estimator__fit_intercept': True}	35	36	36	1.0	1.0	1.0	0.9418604651162791	0.25	0.9381230760541106	0.9883720930232558	0.75	0.991916558018253	0.9882352941176471	0.75	0.9701298701298702	1.0	1.0	1.0	0.9880952380952381	0.75	0.991916558018253	0.963855421686747	0.5	0.945558608058608	0.9878048780487805	0.75	0.9650793650793651	1.0	1.0	1.0	1.0	1.0	1.0	0.0036603489329500387	0.0019483951513680432	0.01809603045441181	0.2367772518537992	0.022714144395099597
0.010457801818847656	0.00271303653717041	0.9940546967895363	0.8742568370986921	0.9929563542119745	0.0001	True	squared_hinge	324089	{u'estimator__C': 0.0001, u'estimator__random_state': 324089, u'estimator__loss': 'squared_hinge', u'estimator__fit_intercept': True}	33	33	33	1.0	1.0	1.0	0.9883720930232558	0.75	0.9919333853760083	0.9883720930232558	0.75	0.991916558018253	1.0	1.0	1.0	0.9882352941176471	0.75	0.9883258817685048	0.9880952380952381	0.75	0.991916558018253	1.0	1.0	1.0	0.9878048780487805	0.75	0.9650793650793651	1.0	1.0	1.0	1.0	1.0	1.0	0.0006380788267836165	4.928649509465783e-05	0.005911946795280782	0.12499779081608652	0.010145135291975369
