mean_fit_time	mean_score_time	mean_test_accuracy	mean_test_balanced_accuracy	mean_test_primary	param_estimator__C	param_estimator__fit_intercept	param_estimator__loss	param_estimator__random_state	params	rank_test_accuracy	rank_test_balanced_accuracy	rank_test_primary	split0_test_accuracy	split0_test_balanced_accuracy	split0_test_primary	split1_test_accuracy	split1_test_balanced_accuracy	split1_test_primary	split2_test_accuracy	split2_test_balanced_accuracy	split2_test_primary	split3_test_accuracy	split3_test_balanced_accuracy	split3_test_primary	split4_test_accuracy	split4_test_balanced_accuracy	split4_test_primary	split5_test_accuracy	split5_test_balanced_accuracy	split5_test_primary	split6_test_accuracy	split6_test_balanced_accuracy	split6_test_primary	split7_test_accuracy	split7_test_balanced_accuracy	split7_test_primary	split8_test_accuracy	split8_test_balanced_accuracy	split8_test_primary	split9_test_accuracy	split9_test_balanced_accuracy	split9_test_primary	std_fit_time	std_score_time	std_test_accuracy	std_test_balanced_accuracy	std_test_primary
0.0017107486724853515	0.002166604995727539	0.8041237113402062	0.39690721649484534	0.6492271270960909	1e-06	True	hinge	324089	{u'estimator__C': 1e-06, u'estimator__random_state': 324089, u'estimator__loss': 'hinge', u'estimator__fit_intercept': True}	3	1	37	0.8181818181818182	0.5	0.6944444444444444	0.6363636363636364	0.0	0.38888888888888884	0.7272727272727273	0.5	0.4210526315789474	0.8	0.5	0.6875	0.7777777777777778	0.0	0.6785714285714286	0.8888888888888888	0.5	0.8	0.7777777777777778	0.5	0.43750000000000006	0.8888888888888888	0.5	0.8	1.0	1.0	1.0	0.7777777777777778	0.0	0.6785714285714286	0.00020273855426751518	0.00013099004883264818	0.09471986409108765	0.29548269377250547	0.1841919687106058
0.0016157388687133788	0.0020788908004760742	0.8041237113402062	0.39690721649484534	0.6492271270960909	1e-06	True	squared_hinge	324089	{u'estimator__C': 1e-06, u'estimator__random_state': 324089, u'estimator__loss': 'squared_hinge', u'estimator__fit_intercept': True}	3	1	37	0.8181818181818182	0.5	0.6944444444444444	0.6363636363636364	0.0	0.38888888888888884	0.7272727272727273	0.5	0.4210526315789474	0.8	0.5	0.6875	0.7777777777777778	0.0	0.6785714285714286	0.8888888888888888	0.5	0.8	0.7777777777777778	0.5	0.43750000000000006	0.8888888888888888	0.5	0.8	1.0	1.0	1.0	0.7777777777777778	0.0	0.6785714285714286	7.936434529656462e-05	4.2148096039146806e-05	0.09471986409108765	0.29548269377250547	0.1841919687106058
0.0017314672470092774	0.0021116256713867186	0.711340206185567	0.30412371134020616	0.6663131491512329	1e-06	False	hinge	324089	{u'estimator__C': 1e-06, u'estimator__random_state': 324089, u'estimator__loss': 'hinge', u'estimator__fit_intercept': False}	38	11	31	0.6363636363636364	0.5	0.6333333333333333	0.7272727272727273	0.0	0.611764705882353	0.6363636363636364	0.5	0.6333333333333333	0.9	0.5	0.8901098901098901	0.7777777777777778	0.0	0.6785714285714286	0.6666666666666666	0.0	0.5846153846153845	0.6666666666666666	0.0	0.5846153846153845	0.7777777777777778	0.5	0.75	0.6666666666666666	0.5	0.6493506493506493	0.6666666666666666	0.5	0.6493506493506493	6.481654086418671e-05	3.117231519026481e-05	0.08082610768865381	0.2440709402423034	0.0877680685171066
0.001674795150756836	0.0021378040313720704	0.711340206185567	0.30412371134020616	0.6663131491512329	1e-06	False	squared_hinge	324089	{u'estimator__C': 1e-06, u'estimator__random_state': 324089, u'estimator__loss': 'squared_hinge', u'estimator__fit_intercept': False}	38	11	31	0.6363636363636364	0.5	0.6333333333333333	0.7272727272727273	0.0	0.611764705882353	0.6363636363636364	0.5	0.6333333333333333	0.9	0.5	0.8901098901098901	0.7777777777777778	0.0	0.6785714285714286	0.6666666666666666	0.0	0.5846153846153845	0.6666666666666666	0.0	0.5846153846153845	0.7777777777777778	0.5	0.75	0.6666666666666666	0.5	0.6493506493506493	0.6666666666666666	0.5	0.6493506493506493	6.25866889691315e-05	0.00014648043234804224	0.08082610768865381	0.2440709402423034	0.0877680685171066
0.002095198631286621	0.0025341033935546873	0.8041237113402062	0.39690721649484534	0.6492271270960909	1e-05	True	hinge	324089	{u'estimator__C': 1e-05, u'estimator__random_state': 324089, u'estimator__loss': 'hinge', u'estimator__fit_intercept': True}	3	1	37	0.8181818181818182	0.5	0.6944444444444444	0.6363636363636364	0.0	0.38888888888888884	0.7272727272727273	0.5	0.4210526315789474	0.8	0.5	0.6875	0.7777777777777778	0.0	0.6785714285714286	0.8888888888888888	0.5	0.8	0.7777777777777778	0.5	0.43750000000000006	0.8888888888888888	0.5	0.8	1.0	1.0	1.0	0.7777777777777778	0.0	0.6785714285714286	0.0013291312898092973	0.001306663578961099	0.09471986409108765	0.29548269377250547	0.1841919687106058
0.0015964269638061523	0.0023032426834106445	0.7938144329896907	0.35051546391752575	0.6457477456527918	1e-05	True	squared_hinge	324089	{u'estimator__C': 1e-05, u'estimator__random_state': 324089, u'estimator__loss': 'squared_hinge', u'estimator__fit_intercept': True}	11	8	42	0.8181818181818182	0.5	0.6944444444444444	0.6363636363636364	0.0	0.38888888888888884	0.7272727272727273	0.5	0.4210526315789474	0.8	0.5	0.6875	0.7777777777777778	0.0	0.6785714285714286	0.8888888888888888	0.5	0.8	0.6666666666666666	0.0	0.39999999999999997	0.8888888888888888	0.5	0.8	1.0	1.0	1.0	0.7777777777777778	0.0	0.6785714285714286	6.2177119945635e-05	0.0006705650794604023	0.10273393757957364	0.31430621070981746	0.18846328799134013
0.0022513151168823244	0.002081632614135742	0.711340206185567	0.30412371134020616	0.6663131491512329	1e-05	False	hinge	324089	{u'estimator__C': 1e-05, u'estimator__random_state': 324089, u'estimator__loss': 'hinge', u'estimator__fit_intercept': False}	38	11	31	0.6363636363636364	0.5	0.6333333333333333	0.7272727272727273	0.0	0.611764705882353	0.6363636363636364	0.5	0.6333333333333333	0.9	0.5	0.8901098901098901	0.7777777777777778	0.0	0.6785714285714286	0.6666666666666666	0.0	0.5846153846153845	0.6666666666666666	0.0	0.5846153846153845	0.7777777777777778	0.5	0.75	0.6666666666666666	0.5	0.6493506493506493	0.6666666666666666	0.5	0.6493506493506493	0.0017853502903559966	5.76883301191939e-05	0.08082610768865381	0.2440709402423034	0.0877680685171066
0.002225518226623535	0.0020725488662719726	0.711340206185567	0.30412371134020616	0.6663131491512329	1e-05	False	squared_hinge	324089	{u'estimator__C': 1e-05, u'estimator__random_state': 324089, u'estimator__loss': 'squared_hinge', u'estimator__fit_intercept': False}	38	11	31	0.6363636363636364	0.5	0.6333333333333333	0.7272727272727273	0.0	0.611764705882353	0.6363636363636364	0.5	0.6333333333333333	0.9	0.5	0.8901098901098901	0.7777777777777778	0.0	0.6785714285714286	0.6666666666666666	0.0	0.5846153846153845	0.6666666666666666	0.0	0.5846153846153845	0.7777777777777778	0.5	0.75	0.6666666666666666	0.5	0.6493506493506493	0.6666666666666666	0.5	0.6493506493506493	0.0013482993102011212	2.6189485992779223e-05	0.08082610768865381	0.2440709402423034	0.0877680685171066
0.0017264127731323243	0.0022751331329345704	0.8041237113402062	0.39690721649484534	0.6492271270960909	0.0001	True	hinge	324089	{u'estimator__C': 0.0001, u'estimator__random_state': 324089, u'estimator__loss': 'hinge', u'estimator__fit_intercept': True}	3	1	37	0.8181818181818182	0.5	0.6944444444444444	0.6363636363636364	0.0	0.38888888888888884	0.7272727272727273	0.5	0.4210526315789474	0.8	0.5	0.6875	0.7777777777777778	0.0	0.6785714285714286	0.8888888888888888	0.5	0.8	0.7777777777777778	0.5	0.43750000000000006	0.8888888888888888	0.5	0.8	1.0	1.0	1.0	0.7777777777777778	0.0	0.6785714285714286	4.475802591044754e-05	0.000513787979853418	0.09471986409108765	0.29548269377250547	0.1841919687106058
0.0018878221511840821	0.002129364013671875	0.7835051546391752	0.30412371134020616	0.627191044621864	0.0001	True	squared_hinge	324089	{u'estimator__C': 0.0001, u'estimator__random_state': 324089, u'estimator__loss': 'squared_hinge', u'estimator__fit_intercept': True}	13	11	44	0.8181818181818182	0.5	0.6944444444444444	0.6363636363636364	0.0	0.38888888888888884	0.7272727272727273	0.5	0.4210526315789474	0.8	0.5	0.6875	0.7777777777777778	0.0	0.6785714285714286	0.8888888888888888	0.5	0.8	0.6666666666666666	0.0	0.39999999999999997	0.8888888888888888	0.5	0.8	0.8888888888888888	0.5	0.8	0.7777777777777778	0.0	0.6785714285714286	0.00035344760203968715	5.090722969821029e-05	0.08568668086954088	0.2440709402423034	0.1604303388596884
