mean_fit_time	mean_score_time	mean_test_accuracy	mean_test_balanced_accuracy	mean_test_primary	param_estimator__criterion	param_estimator__max_features	param_estimator__min_impurity_decrease	param_estimator__random_state	params	rank_test_accuracy	rank_test_balanced_accuracy	rank_test_primary	split0_test_accuracy	split0_test_balanced_accuracy	split0_test_primary	split1_test_accuracy	split1_test_balanced_accuracy	split1_test_primary	split2_test_accuracy	split2_test_balanced_accuracy	split2_test_primary	split3_test_accuracy	split3_test_balanced_accuracy	split3_test_primary	split4_test_accuracy	split4_test_balanced_accuracy	split4_test_primary	split5_test_accuracy	split5_test_balanced_accuracy	split5_test_primary	split6_test_accuracy	split6_test_balanced_accuracy	split6_test_primary	split7_test_accuracy	split7_test_balanced_accuracy	split7_test_primary	split8_test_accuracy	split8_test_balanced_accuracy	split8_test_primary	split9_test_accuracy	split9_test_balanced_accuracy	split9_test_primary	std_fit_time	std_score_time	std_test_accuracy	std_test_balanced_accuracy	std_test_primary
0.0020273447036743162	0.004106974601745606	0.7889908256880734	0.2941896024464832	0.7299681419860564	gini	0.1	0.0	324089	{u'estimator__min_impurity_decrease': 0.0, u'estimator__random_state': 324089, u'estimator__criterion': 'gini', u'estimator__max_features': 0.1}	192	103	101	0.7714285714285715	0.0	0.6010695187165775	0.7142857142857143	0.2	0.703030303030303	0.8529411764705882	0.2	0.8326984126984126	0.8787878787878788	0.4	0.8648768225238814	0.696969696969697	0.2	0.6224089635854341	0.71875	0.2	0.5324973876698015	0.78125	0.4	0.7110832462556601	0.8387096774193549	0.4	0.7933333333333333	0.8709677419354839	0.4	0.8497354497354497	0.7741935483870968	0.6	0.8043290043290042	0.0014789817357550065	0.0062840769719495005	0.0640683097187585	0.1615952606702801	0.1098779310984091
0.002161097526550293	0.002603006362915039	0.7584097859327217	0.235474006116208	0.6713199929105422	gini	0.1	0.00025	324089	{u'estimator__min_impurity_decrease': 0.00025, u'estimator__random_state': 324089, u'estimator__criterion': 'gini', u'estimator__max_features': 0.1}	235	176	231	0.6285714285714286	0.0	0.44554415118931245	0.7142857142857143	0.2	0.703030303030303	0.7647058823529411	0.2	0.6866696521868935	0.696969696969697	0.2	0.5133048004626952	0.7878787878787878	0.0	0.727563025210084	0.71875	0.2	0.6184025935750074	0.8125	0.6	0.789063044235458	0.7741935483870968	0.2	0.6428470380194519	0.8709677419354839	0.4	0.8497354497354497	0.8387096774193549	0.4	0.7650699300699301	0.0015832856010212363	0.0015226738088137935	0.06900488918499866	0.1740724789206788	0.11826088933641835
0.0015098333358764648	0.0020433902740478516	0.7675840978593272	0.254434250764526	0.6897669895147676	gini	0.1	0.0005	324089	{u'estimator__min_impurity_decrease': 0.0005, u'estimator__random_state': 324089, u'estimator__criterion': 'gini', u'estimator__max_features': 0.1}	223	161	209	0.6285714285714286	0.0	0.44554415118931245	0.7142857142857143	0.2	0.703030303030303	0.7941176470588235	0.2	0.7359307359307359	0.696969696969697	0.2	0.5133048004626952	0.7878787878787878	0.0	0.727563025210084	0.71875	0.2	0.6184025935750074	0.8125	0.6	0.789063044235458	0.7741935483870968	0.2	0.6428470380194519	0.8709677419354839	0.4	0.8497354497354497	0.9032258064516129	0.6	0.9056277056277056	5.942958396186463e-05	0.00020590820681725116	0.07863087772998938	0.1999317187447216	0.13574344745867517
0.0020768165588378905	0.0023767709732055663	0.7859327217125383	0.255045871559633	0.7078035018477371	gini	0.1	0.00075	324089	{u'estimator__min_impurity_decrease': 0.00075, u'estimator__random_state': 324089, u'estimator__criterion': 'gini', u'estimator__max_features': 0.1}	199	157	193	0.6857142857142857	0.0	0.514988595633757	0.7714285714285715	0.2	0.6775401069518717	0.8235294117647058	0.2	0.7491599688877366	0.7878787878787878	0.4	0.7517562724014337	0.7272727272727273	0.0	0.6247619047619047	0.875	0.2	0.8068913270637408	0.75	0.4	0.7163357715081853	0.8064516129032258	0.6	0.7502463054187192	0.7741935483870968	0.0	0.6790476190476191	0.8709677419354839	0.6	0.8311394487865076	0.0013178406642558405	0.001096648635712939	0.05686205182184787	0.21764077178015143	0.08834701741766766
0.0022363901138305665	0.004897403717041016	0.8134556574923547	0.2379204892966361	0.7214604216340564	gini	0.1	0.001	324089	{u'estimator__min_impurity_decrease': 0.001, u'estimator__random_state': 324089, u'estimator__criterion': 'gini', u'estimator__max_features': 0.1}	100	169	143	0.7428571428571429	0.0	0.5683333333333334	0.8	0.2	0.7580086580086579	0.8235294117647058	0.2	0.7491599688877366	0.9090909090909091	0.6	0.8477777777777777	0.7272727272727273	0.0	0.6247619047619047	0.875	0.2	0.8068913270637408	0.875	0.6	0.858060713233127	0.7419354838709677	0.4	0.5256277056277057	0.8387096774193549	0.2	0.7603703703703704	0.8064516129032258	0.0	0.7189010989010989	0.0008356973843118412	0.0038266243916755477	0.05939128382904604	0.21510104255872942	0.10773303815557779
0.0013822078704833984	0.001922297477722168	0.7798165137614679	0.23792048929663612	0.6813324468971547	gini	0.1	0.00125	324089	{u'estimator__min_impurity_decrease': 0.00125, u'estimator__random_state': 324089, u'estimator__criterion': 'gini', u'estimator__max_features': 0.1}	211	166	217	0.6285714285714286	0.0	0.47440860215053765	0.8	0.4	0.793073593073593	0.8235294117647058	0.2	0.7607389162561576	0.8787878787878788	0.4	0.8083333333333332	0.7575757575757576	0.0	0.6856209150326797	0.75	0.2	0.5918648018648018	0.71875	0.2	0.5248494800218939	0.7741935483870968	0.4	0.5775757575757575	0.8064516129032258	0.2	0.7534472934472934	0.8709677419354839	0.4	0.8474725274725274	7.542557052384764e-05	9.287681663041388e-05	0.07098565322552329	0.15093780168580118	0.12455704545622479
0.001373434066772461	0.0019116163253784179	0.7614678899082569	0.17737003058103978	0.6595765380779457	gini	0.1	0.0015	324089	{u'estimator__min_impurity_decrease': 0.0015, u'estimator__random_state': 324089, u'estimator__criterion': 'gini', u'estimator__max_features': 0.1}	231	249	247	0.6285714285714286	0.0	0.47440860215053765	0.7428571428571429	0.2	0.7053571428571428	0.8529411764705882	0.2	0.6751373863328323	0.7878787878787878	0.2	0.7482222222222221	0.7575757575757576	0.0	0.6856209150326797	0.6875	0.0	0.6105258182677538	0.78125	0.4	0.7351669403393541	0.7741935483870968	0.4	0.5775757575757575	0.7419354838709677	0.0	0.5445021645021645	0.8709677419354839	0.4	0.8474725274725274	4.919023095851769e-05	0.00011793699573838793	0.06805352768588338	0.16434968896810678	0.10399630216462058
0.0013948678970336914	0.0023759126663208006	0.7859327217125383	0.27522935779816515	0.7307966299440563	gini	0.1	0.00175	324089	{u'estimator__min_impurity_decrease': 0.00175, u'estimator__random_state': 324089, u'estimator__criterion': 'gini', u'estimator__max_features': 0.1}	199	138	95	0.6285714285714286	0.0	0.47440860215053765	0.7428571428571429	0.2	0.7053571428571428	0.9117647058823529	0.4	0.9074606186560648	0.7575757575757576	0.2	0.7566310160427807	0.7575757575757576	0.0	0.6765656565656565	0.8125	0.4	0.7635023041474656	0.78125	0.4	0.7197701149425287	0.8064516129032258	0.4	0.7164800716524855	0.7741935483870968	0.2	0.6989010989010989	0.9032258064516129	0.6	0.9092907092907092	0.00012400857145776603	0.001420103973015211	0.0780133582302425	0.1833210265385485	0.11818282475456299
0.0022953510284423827	0.0018849134445190429	0.7675840978593272	0.23669724770642203	0.6883451459003851	gini	0.1	0.002	324089	{u'estimator__min_impurity_decrease': 0.002, u'estimator__random_state': 324089, u'estimator__criterion': 'gini', u'estimator__max_features': 0.1}	223	172	211	0.6285714285714286	0.0	0.47440860215053765	0.7714285714285715	0.2	0.7525366300366301	0.8529411764705882	0.2	0.8355555555555556	0.7575757575757576	0.2	0.7566310160427807	0.696969696969697	0.2	0.5278388278388279	0.8125	0.4	0.7635023041474656	0.78125	0.4	0.7197701149425287	0.8387096774193549	0.6	0.7828470380194518	0.7741935483870968	0.2	0.6989010989010989	0.7741935483870968	0.0	0.579047619047619	0.0029276491622791884	0.00012078504761810084	0.06359556168229767	0.1724054767175649	0.11533697373809754
0.0014380216598510742	0.0020175933837890624	0.7553516819571865	0.1963302752293578	0.6718142945182257	gini	0.1	0.0022500000000000003	324089	{u'estimator__min_impurity_decrease': 0.0022500000000000003, u'estimator__random_state': 324089, u'estimator__criterion': 'gini', u'estimator__max_features': 0.1}	239	213	229	0.6285714285714286	0.0	0.47440860215053765	0.7714285714285715	0.2	0.7525366300366301	0.8823529411764706	0.2	0.8828011204481794	0.6666666666666666	0.2	0.5854545454545454	0.6666666666666666	0.0	0.5577443609022555	0.75	0.2	0.6491766298217911	0.78125	0.2	0.699055829228243	0.8709677419354839	0.8	0.8464367816091954	0.7741935483870968	0.2	0.6989010989010989	0.7741935483870968	0.0	0.579047619047619	0.00012576182300370713	0.00012414225326539248	0.08009681330796853	0.2150001516980848	0.12434490726447048
