mean_fit_time	mean_score_time	mean_test_accuracy	mean_test_f1_macro	mean_test_primary	param_estimator__C	param_estimator__coef0	param_estimator__degree	param_estimator__gamma	param_estimator__kernel	param_estimator__random_state	params	rank_test_accuracy	rank_test_f1_macro	rank_test_primary	split0_test_accuracy	split0_test_f1_macro	split0_test_primary	split1_test_accuracy	split1_test_f1_macro	split1_test_primary	split2_test_accuracy	split2_test_f1_macro	split2_test_primary	split3_test_accuracy	split3_test_f1_macro	split3_test_primary	split4_test_accuracy	split4_test_f1_macro	split4_test_primary	split5_test_accuracy	split5_test_f1_macro	split5_test_primary	split6_test_accuracy	split6_test_f1_macro	split6_test_primary	split7_test_accuracy	split7_test_f1_macro	split7_test_primary	split8_test_accuracy	split8_test_f1_macro	split8_test_primary	split9_test_accuracy	split9_test_f1_macro	split9_test_primary	std_fit_time	std_score_time	std_test_accuracy	std_test_f1_macro	std_test_primary
0.04597065448760986	0.012498116493225098	0.6890756302521008	0.6852521600894245	0.04936974789915966	0.01	0.0	2	0.01	poly	324089	{u'estimator__kernel': 'poly', u'estimator__degree': 2, u'estimator__gamma': 0.01, u'estimator__C': 0.01, u'estimator__random_state': 324089, u'estimator__coef0': 0.0}	947	933	1650	0.6458333333333334	0.6419482229047827	0.0	0.6875	0.6862745098039216	0.0	0.6875	0.6840719613865731	0.0	0.6666666666666666	0.6643356643356644	0.0	0.625	0.6243478260869566	0.0	0.7083333333333334	0.7062937062937062	0.0	0.625	0.6142857142857142	0.0	0.6595744680851063	0.6466165413533834	0.5	0.723404255319149	0.723404255319149	0.0	0.8695652173913043	0.8685714285714285	0.0	0.002085499266897133	0.00035992304620573043	0.06675011667840587	0.06854752377094221	0.1491559651571242
0.052907490730285646	0.017101740837097167	0.5651260504201681	0.3610680848916143	0.5	0.01	0.0	2	0.01	rbf	324089	{u'estimator__kernel': 'rbf', u'estimator__degree': 2, u'estimator__gamma': 0.01, u'estimator__C': 0.01, u'estimator__random_state': 324089, u'estimator__coef0': 0.0}	1293	1773	76	0.5625	0.36	0.5	0.5625	0.36	0.5	0.5625	0.36	0.5	0.5625	0.36	0.5	0.5625	0.36	0.5	0.5625	0.36	0.5	0.5625	0.36	0.5	0.574468085106383	0.3648648648648649	0.5	0.574468085106383	0.3648648648648649	0.5	0.5652173913043478	0.3611111111111111	0.5	0.00032806232657827474	0.000599049322924469	0.004701422686633427	0.0019110780197727278	0.0
0.05204765796661377	0.01648690700531006	0.5651260504201681	0.3610680848916143	0.5	0.01	0.0	2	0.01	sigmoid	324089	{u'estimator__kernel': 'sigmoid', u'estimator__degree': 2, u'estimator__gamma': 0.01, u'estimator__C': 0.01, u'estimator__random_state': 324089, u'estimator__coef0': 0.0}	1293	1773	76	0.5625	0.36	0.5	0.5625	0.36	0.5	0.5625	0.36	0.5	0.5625	0.36	0.5	0.5625	0.36	0.5	0.5625	0.36	0.5	0.5625	0.36	0.5	0.574468085106383	0.3648648648648649	0.5	0.574468085106383	0.3648648648648649	0.5	0.5652173913043478	0.3611111111111111	0.5	0.0023244739998063723	0.0011878235490706695	0.004701422686633427	0.0019110780197727278	0.0
0.04017398357391357	0.00837845802307129	0.8802521008403361	0.8791732266899278	0.10084033613445378	0.01	0.0	2	0.1	poly	324089	{u'estimator__kernel': 'poly', u'estimator__degree': 2, u'estimator__gamma': 0.1, u'estimator__C': 0.01, u'estimator__random_state': 324089, u'estimator__coef0': 0.0}	566	566	1167	0.8333333333333334	0.8330434782608696	0.0	0.9166666666666666	0.9165217391304348	0.5	0.8958333333333334	0.8946906537955244	0.0	0.9375	0.9368143922773147	0.0	0.7916666666666666	0.7883597883597884	0.0	0.9166666666666666	0.9165217391304348	0.5	0.875	0.8747826086956523	0.0	0.851063829787234	0.8507936507936509	0.0	0.8297872340425532	0.825925925925926	0.0	0.9565217391304348	0.9557692307692308	0.0	0.00452171443410722	0.0007891007811757335	0.05036105470287025	0.051139698653890134	0.20062750229098023
0.05636839866638184	0.018247127532958984	0.5651260504201681	0.3610680848916143	0.5	0.01	0.0	2	0.1	rbf	324089	{u'estimator__kernel': 'rbf', u'estimator__degree': 2, u'estimator__gamma': 0.1, u'estimator__C': 0.01, u'estimator__random_state': 324089, u'estimator__coef0': 0.0}	1293	1773	76	0.5625	0.36	0.5	0.5625	0.36	0.5	0.5625	0.36	0.5	0.5625	0.36	0.5	0.5625	0.36	0.5	0.5625	0.36	0.5	0.5625	0.36	0.5	0.574468085106383	0.3648648648648649	0.5	0.574468085106383	0.3648648648648649	0.5	0.5652173913043478	0.3611111111111111	0.5	0.001203243220518708	0.002234372307946163	0.004701422686633427	0.0019110780197727278	0.0
0.05051000118255615	0.015894079208374025	0.5630252100840336	0.3768364014164962	0.24894957983193278	0.01	0.0	2	0.1	sigmoid	324089	{u'estimator__kernel': 'sigmoid', u'estimator__degree': 2, u'estimator__gamma': 0.1, u'estimator__C': 0.01, u'estimator__random_state': 324089, u'estimator__coef0': 0.0}	1875	1641	911	0.5416666666666666	0.35135135135135137	0.0	0.5833333333333334	0.4103194103194104	0.5	0.5416666666666666	0.35135135135135137	0.0	0.5625	0.399642644431209	0.0	0.5416666666666666	0.35135135135135137	0.0	0.5625	0.36	0.5	0.5625	0.36	0.5	0.5957446808510638	0.4174820613176778	0.5	0.574468085106383	0.4065656565656565	0.0	0.5652173913043478	0.3611111111111111	0.5	0.0006346974937540505	0.0002553281367990977	0.017285210467278135	0.026333370945640384	0.24999779322520133
0.035374569892883304	0.007280039787292481	0.8928571428571429	0.8914450445275396	0.05042016806722689	0.01	0.0	2	0.5	poly	324089	{u'estimator__kernel': 'poly', u'estimator__degree': 2, u'estimator__gamma': 0.5, u'estimator__C': 0.01, u'estimator__random_state': 324089, u'estimator__coef0': 0.0}	422	395	1510	0.8333333333333334	0.8321678321678322	0.0	0.8958333333333334	0.8954248366013073	0.0	0.9375	0.9368143922773147	0.0	0.9166666666666666	0.916083916083916	0.0	0.8125	0.8104431768319438	0.0	0.9375	0.9372549019607843	0.5	0.9375	0.9368143922773147	0.0	0.8723404255319149	0.8718181818181818	0.0	0.851063829787234	0.8440018966334755	0.0	0.9347826086956522	0.9340028694404591	0.0	0.0023514598682483207	0.000709685635336382	0.04531349943378129	0.046269382332203846	0.1505585955224279
0.05500960350036621	0.017029166221618652	0.5651260504201681	0.3610680848916143	0.5	0.01	0.0	2	0.5	rbf	324089	{u'estimator__kernel': 'rbf', u'estimator__degree': 2, u'estimator__gamma': 0.5, u'estimator__C': 0.01, u'estimator__random_state': 324089, u'estimator__coef0': 0.0}	1293	1773	76	0.5625	0.36	0.5	0.5625	0.36	0.5	0.5625	0.36	0.5	0.5625	0.36	0.5	0.5625	0.36	0.5	0.5625	0.36	0.5	0.5625	0.36	0.5	0.574468085106383	0.3648648648648649	0.5	0.574468085106383	0.3648648648648649	0.5	0.5652173913043478	0.3611111111111111	0.5	0.0021456713628554324	0.00017368783669347875	0.004701422686633427	0.0019110780197727278	0.0
0.04875140190124512	0.015377402305603027	0.5798319327731093	0.417440930957785	0.24894957983193278	0.01	0.0	2	0.5	sigmoid	324089	{u'estimator__kernel': 'sigmoid', u'estimator__degree': 2, u'estimator__gamma': 0.5, u'estimator__C': 0.01, u'estimator__random_state': 324089, u'estimator__coef0': 0.0}	1091	1573	911	0.5416666666666666	0.35135135135135137	0.0	0.6041666666666666	0.4568195354377606	0.5	0.5625	0.399642644431209	0.0	0.6041666666666666	0.4861971830985915	0.0	0.5416666666666666	0.35135135135135137	0.0	0.6041666666666666	0.4568195354377606	0.5	0.5625	0.36	0.5	0.6382978723404256	0.5107164727495407	0.5	0.574468085106383	0.44047619047619047	0.0	0.5652173913043478	0.3611111111111111	0.5	0.0005254909453109774	0.00017862931098248702	0.029908117812835363	0.05703616939565646	0.24999779322520133
0.03825485706329346	0.007551836967468262	0.8928571428571429	0.8914450445275396	0.05042016806722689	0.01	0.0	2	1.0	poly	324089	{u'estimator__kernel': 'poly', u'estimator__degree': 2, u'estimator__gamma': 1.0, u'estimator__C': 0.01, u'estimator__random_state': 324089, u'estimator__coef0': 0.0}	422	395	1510	0.8333333333333334	0.8321678321678322	0.0	0.8958333333333334	0.8954248366013073	0.0	0.9375	0.9368143922773147	0.0	0.9166666666666666	0.916083916083916	0.0	0.8125	0.8104431768319438	0.0	0.9375	0.9372549019607843	0.5	0.9375	0.9368143922773147	0.0	0.8723404255319149	0.8718181818181818	0.0	0.851063829787234	0.8440018966334755	0.0	0.9347826086956522	0.9340028694404591	0.0	0.0046784399531139675	0.0008688946862632278	0.04531349943378129	0.046269382332203846	0.1505585955224279
