mean_fit_time	mean_score_time	mean_test_accuracy	mean_test_balanced_accuracy	mean_test_primary	param_estimator__n_neighbors	param_estimator__weights	params	rank_test_accuracy	rank_test_balanced_accuracy	rank_test_primary	split0_test_accuracy	split0_test_balanced_accuracy	split0_test_primary	split1_test_accuracy	split1_test_balanced_accuracy	split1_test_primary	split2_test_accuracy	split2_test_balanced_accuracy	split2_test_primary	split3_test_accuracy	split3_test_balanced_accuracy	split3_test_primary	split4_test_accuracy	split4_test_balanced_accuracy	split4_test_primary	split5_test_accuracy	split5_test_balanced_accuracy	split5_test_primary	split6_test_accuracy	split6_test_balanced_accuracy	split6_test_primary	split7_test_accuracy	split7_test_balanced_accuracy	split7_test_primary	split8_test_accuracy	split8_test_balanced_accuracy	split8_test_primary	split9_test_accuracy	split9_test_balanced_accuracy	split9_test_primary	std_fit_time	std_score_time	std_test_accuracy	std_test_balanced_accuracy	std_test_primary
0.018340134620666505	0.3433449029922485	0.6116687578419071	0.0	0.6054617789558578	1	uniform	{u'estimator__n_neighbors': 1, u'estimator__weights': 'uniform'}	7	4	7	0.640625	0.0	0.6315183458040602	0.61875	0.0	0.619730371705136	0.640625	0.0	0.6280187025131502	0.5875	0.0	0.581130389984123	0.6520376175548589	0.0	0.6544723734379477	0.5880503144654088	0.0	0.5843328964063663	0.550314465408805	0.0	0.5518856428522527	0.5974842767295597	0.0	0.5845751324759156	0.6289308176100629	0.0	0.6231196069169666	0.61198738170347	0.0	0.5954061273543274	0.0019920812080410515	0.04018383964759797	0.029597175625525562	0.0	0.029239711537214583
0.018509888648986818	0.3188582420349121	0.6116687578419071	0.0	0.6054617789558578	1	distance	{u'estimator__n_neighbors': 1, u'estimator__weights': 'distance'}	7	4	7	0.640625	0.0	0.6315183458040602	0.61875	0.0	0.619730371705136	0.640625	0.0	0.6280187025131502	0.5875	0.0	0.581130389984123	0.6520376175548589	0.0	0.6544723734379477	0.5880503144654088	0.0	0.5843328964063663	0.550314465408805	0.0	0.5518856428522527	0.5974842767295597	0.0	0.5845751324759156	0.6289308176100629	0.0	0.6231196069169666	0.61198738170347	0.0	0.5954061273543274	0.001819845214355262	0.013236297622737954	0.029597175625525562	0.0	0.029239711537214583
0.018443799018859862	0.3623553514480591	0.49843161856963614	0.0	0.49973142426485706	2	uniform	{u'estimator__n_neighbors': 2, u'estimator__weights': 'uniform'}	54	4	51	0.503125	0.0	0.5082983641162119	0.525	0.0	0.528114406046769	0.4875	0.0	0.4798516543502471	0.48125	0.0	0.47549906685788096	0.5391849529780565	0.0	0.5472115360561576	0.5	0.0	0.5054839308759741	0.4559748427672956	0.0	0.459384385405661	0.4779874213836478	0.0	0.47654912916540826	0.4937106918238994	0.0	0.4936792366173626	0.5205047318611987	0.0	0.5232121085779623	0.0022105787603708483	0.05115672142416231	0.023522157991823067	0.0	0.026271322681421103
0.018895506858825684	0.3698336839675903	0.6113550815558344	0.0	0.6051974785910517	2	distance	{u'estimator__n_neighbors': 2, u'estimator__weights': 'distance'}	9	4	10	0.640625	0.0	0.6315183458040602	0.61875	0.0	0.619730371705136	0.640625	0.0	0.6280187025131502	0.5875	0.0	0.581130389984123	0.6489028213166145	0.0	0.6518310268454653	0.5880503144654088	0.0	0.5843328964063663	0.550314465408805	0.0	0.5518856428522527	0.5974842767295597	0.0	0.5845751324759156	0.6289308176100629	0.0	0.6231196069169666	0.61198738170347	0.0	0.5954061273543274	0.0050110437061719445	0.02889660815746703	0.029181367607805247	0.0	0.028804200196545886
0.01773812770843506	0.3649509191513062	0.5564617314930991	0.0	0.5514508032564066	3	uniform	{u'estimator__n_neighbors': 3, u'estimator__weights': 'uniform'}	29	4	29	0.55	0.0	0.5515894830786564	0.58125	0.0	0.5860330878979484	0.54375	0.0	0.5296941864106044	0.578125	0.0	0.5675194568637192	0.5768025078369906	0.0	0.5807599218499403	0.5723270440251572	0.0	0.5688263809485997	0.5283018867924528	0.0	0.5336387285628581	0.5220125786163522	0.0	0.5104709977317056	0.5314465408805031	0.0	0.5191635308594373	0.580441640378549	0.0	0.5665850859128365	0.0019035474105983446	0.052663879948928335	0.022644552080735535	0.0	0.025208504167381
0.01732640266418457	0.3481801271438599	0.6094730238393977	0.0	0.6046869081739903	3	distance	{u'estimator__n_neighbors': 3, u'estimator__weights': 'distance'}	13	4	12	0.6	0.0	0.59661991843797	0.621875	0.0	0.6224618799459564	0.61875	0.0	0.6077531498568357	0.625	0.0	0.6175187300836525	0.6363636363636364	0.0	0.6410932782456698	0.610062893081761	0.0	0.6045691887276046	0.5723270440251572	0.0	0.575912767521963	0.6037735849056604	0.0	0.5934306772354332	0.5880503144654088	0.0	0.5839918673159334	0.6182965299684543	0.0	0.6032375368448033	0.0006036125883677862	0.010422372157107047	0.01800197006718548	0.0	0.018069308301345288
0.017905402183532714	0.36303863525390623	0.5398368883312421	0.0	0.5373612221013815	4	uniform	{u'estimator__n_neighbors': 4, u'estimator__weights': 'uniform'}	32	4	31	0.525	0.0	0.5199489272903385	0.55625	0.0	0.562765795607901	0.525	0.0	0.5118814874688183	0.540625	0.0	0.5375383815217957	0.5391849529780565	0.0	0.5460665380020219	0.559748427672956	0.0	0.5581906686202639	0.5440251572327044	0.0	0.5515040894529805	0.5220125786163522	0.0	0.5125829506313484	0.5188679245283019	0.0	0.5110377080096541	0.5678233438485805	0.0	0.5622554527350024	0.0012038541019836508	0.018627946635305027	0.016311563350676746	0.0	0.020571347134397604
0.01775939464569092	0.36959779262542725	0.6119824341279799	0.0	0.6059894089713191	4	distance	{u'estimator__n_neighbors': 4, u'estimator__weights': 'distance'}	6	4	5	0.615625	0.0	0.6098955718939775	0.625	0.0	0.6264754341162296	0.61875	0.0	0.6023751206431279	0.625	0.0	0.6178897506316928	0.6300940438871473	0.0	0.6353483941001875	0.6132075471698113	0.0	0.6082495965795204	0.5943396226415094	0.0	0.5970129546954593	0.5880503144654088	0.0	0.5763475844423112	0.5786163522012578	0.0	0.5723729742126284	0.6309148264984227	0.0	0.6136529602324371	0.0012057056581823522	0.0241676287026359	0.017544012808494696	0.0	0.01897855909380738
0.017284679412841796	0.3616096019744873	0.5439146800501882	0.0	0.5400740332813204	5	uniform	{u'estimator__n_neighbors': 5, u'estimator__weights': 'uniform'}	30	4	30	0.521875	0.0	0.5114635962162474	0.54375	0.0	0.5431676145608736	0.521875	0.0	0.5167930283224401	0.55	0.0	0.5489929305055355	0.567398119122257	0.0	0.5699780931876296	0.550314465408805	0.0	0.5464635854341737	0.5251572327044025	0.0	0.5290768223061618	0.5408805031446541	0.0	0.531500740672867	0.5377358490566038	0.0	0.5259176239843093	0.580441640378549	0.0	0.5776612696465487	0.0011757324108955195	0.026661989541935598	0.018248100410678057	0.0	0.020467902402496324
0.018622922897338866	0.37473697662353517	0.6170012547051443	0.0	0.6100439832941253	5	distance	{u'estimator__n_neighbors': 5, u'estimator__weights': 'distance'}	1	4	2	0.6	0.0	0.5919198226324601	0.625	0.0	0.6252467823686619	0.61875	0.0	0.6051647192043275	0.603125	0.0	0.5979291260742122	0.6394984326018809	0.0	0.6425721897321363	0.6289308176100629	0.0	0.6176812244785452	0.6037735849056604	0.0	0.6075912408759124	0.6194968553459119	0.0	0.602260477664421	0.60062893081761	0.0	0.5903958786311728	0.6309148264984227	0.0	0.6197318007662835	0.004322687025957779	0.05394402409814378	0.013563603812658085	0.0	0.01547481767660269
