mean_fit_time	mean_score_time	mean_test_accuracy	mean_test_balanced_accuracy	mean_test_primary	param_estimator__n_neighbors	param_estimator__weights	params	rank_test_accuracy	rank_test_balanced_accuracy	rank_test_primary	split0_test_accuracy	split0_test_balanced_accuracy	split0_test_primary	split1_test_accuracy	split1_test_balanced_accuracy	split1_test_primary	split2_test_accuracy	split2_test_balanced_accuracy	split2_test_primary	split3_test_accuracy	split3_test_balanced_accuracy	split3_test_primary	split4_test_accuracy	split4_test_balanced_accuracy	split4_test_primary	split5_test_accuracy	split5_test_balanced_accuracy	split5_test_primary	split6_test_accuracy	split6_test_balanced_accuracy	split6_test_primary	split7_test_accuracy	split7_test_balanced_accuracy	split7_test_primary	split8_test_accuracy	split8_test_balanced_accuracy	split8_test_primary	split9_test_accuracy	split9_test_balanced_accuracy	split9_test_primary	std_fit_time	std_score_time	std_test_accuracy	std_test_balanced_accuracy	std_test_primary
2.8466180324554444	1.0964829444885253	0.9947413793103448	0.32857389162561573	0.8847216960654644	1	uniform	{u'estimator__n_neighbors': 1, u'estimator__weights': 'uniform'}	1	32	4	0.9937963122522833	0.2857142857142857	0.8833282799606904	0.9944846604619096	0.2857142857142857	0.9364958050150934	0.9950017235436056	0.42857142857142855	0.9800425252377428	0.9937931034482759	0.2857142857142857	0.9439096377351781	0.996551724137931	0.2857142857142857	0.7749732059763845	0.9951724137931034	0.42857142857142855	0.9708107524818924	0.9937920331091568	0.42857142857142855	0.9700928240230802	0.9951707485339772	0.2857142857142857	0.8422477214678917	0.9963780614004829	0.14285714285714285	0.6992210772830411	0.9932735426008968	0.42857142857142855	0.8459678736578631	0.1606092510758393	0.17505314362213473	0.001063330293819332	0.09146627913677745	0.08928730712591056
2.712459444999695	1.0097569227218628	0.9947413793103448	0.32857389162561573	0.8847216960654644	1	distance	{u'estimator__n_neighbors': 1, u'estimator__weights': 'distance'}	1	32	4	0.9937963122522833	0.2857142857142857	0.8833282799606904	0.9944846604619096	0.2857142857142857	0.9364958050150934	0.9950017235436056	0.42857142857142855	0.9800425252377428	0.9937931034482759	0.2857142857142857	0.9439096377351781	0.996551724137931	0.2857142857142857	0.7749732059763845	0.9951724137931034	0.42857142857142855	0.9708107524818924	0.9937920331091568	0.42857142857142855	0.9700928240230802	0.9951707485339772	0.2857142857142857	0.8422477214678917	0.9963780614004829	0.14285714285714285	0.6992210772830411	0.9932735426008968	0.42857142857142855	0.8459678736578631	0.14041700546272612	0.14397569323260473	0.001063330293819332	0.09146627913677745	0.08928730712591056
2.7947675704956056	1.2042160034179688	0.9928103448275862	0.24285467980295564	0.807816498814078	2	uniform	{u'estimator__n_neighbors': 2, u'estimator__weights': 'uniform'}	27	49	37	0.9920730656556953	0.14285714285714285	0.7330175875857055	0.9922440537745605	0.2857142857142857	0.9346758637546678	0.9922440537745605	0.2857142857142857	0.9247774233710099	0.9929310344827587	0.2857142857142857	0.9357034206918721	0.9939655172413793	0.2857142857142857	0.7474965091332774	0.9936206896551724	0.14285714285714285	0.687691051387037	0.9918951543369546	0.2857142857142857	0.8157162374267716	0.9925836495343222	0.2857142857142857	0.835236101192156	0.9948258020006899	0.14285714285714285	0.6971565170715509	0.9917212832011039	0.2857142857142857	0.7666073380462219	0.2049541985276825	0.15886791553834378	0.000965723431368466	0.06546644198061478	0.09195535425580137
2.6885199546813965	1.1639241218566894	0.9947413793103448	0.32857389162561573	0.8847216960654644	2	distance	{u'estimator__n_neighbors': 2, u'estimator__weights': 'distance'}	1	32	4	0.9937963122522833	0.2857142857142857	0.8833282799606904	0.9944846604619096	0.2857142857142857	0.9364958050150934	0.9950017235436056	0.42857142857142855	0.9800425252377428	0.9937931034482759	0.2857142857142857	0.9439096377351781	0.996551724137931	0.2857142857142857	0.7749732059763845	0.9951724137931034	0.42857142857142855	0.9708107524818924	0.9937920331091568	0.42857142857142855	0.9700928240230802	0.9951707485339772	0.2857142857142857	0.8422477214678917	0.9963780614004829	0.14285714285714285	0.6992210772830411	0.9932735426008968	0.42857142857142855	0.8459678736578631	0.1250414280436493	0.1311447208803505	0.001063330293819332	0.09146627913677745	0.08928730712591056
2.7653438091278075	1.3616840362548828	0.9940862068965517	0.34285467980295564	0.882250576816985	3	uniform	{u'estimator__n_neighbors': 3, u'estimator__weights': 'uniform'}	9	27	9	0.9943132862312597	0.2857142857142857	0.8818390740936481	0.9939675973802137	0.2857142857142857	0.9283324797647395	0.9929334712168217	0.42857142857142855	0.9577338028272601	0.9927586206896551	0.42857142857142855	0.9496312273366473	0.9951724137931034	0.2857142857142857	0.7558384205712861	0.9946551724137931	0.2857142857142857	0.8404147938226608	0.9934471460596654	0.42857142857142855	0.969628993020583	0.9937909624008279	0.42857142857142855	0.9794271076126922	0.9955156950672646	0.2857142857142857	0.7806506343135984	0.9943083822007589	0.2857142857142857	0.7789454461139147	0.139961163790425	0.14004306662820093	0.0008513823507672834	0.0699849184083975	0.08255634172244786
2.694981265068054	1.4487846136093139	0.9946551724137931	0.32857389162561573	0.8793508287316556	3	distance	{u'estimator__n_neighbors': 3, u'estimator__weights': 'distance'}	4	32	14	0.9944856108909185	0.2857142857142857	0.872793728961585	0.9943123061013444	0.2857142857142857	0.9331163563803024	0.9941399517407791	0.42857142857142855	0.9618944054727324	0.9936206896551724	0.2857142857142857	0.9348892740802041	0.9958620689655172	0.2857142857142857	0.7593632994115785	0.9958620689655172	0.42857142857142855	0.9799587140068838	0.9941369201586481	0.42857142857142855	0.9739503038064063	0.9943083822007589	0.2857142857142857	0.8453843516459333	0.9956881683339083	0.14285714285714285	0.6855897659151086	0.9941359089341152	0.42857142857142855	0.8464509148182311	0.11478090243120238	0.17074966115284665	0.0007823219365840081	0.09146627913677745	0.09277245648301333
2.7362000703811646	1.4469221830368042	0.992948275862069	0.2857019704433497	0.8351110555675235	4	uniform	{u'estimator__n_neighbors': 4, u'estimator__weights': 'uniform'}	23	45	32	0.9920730656556953	0.14285714285714285	0.7427908944473238	0.9931058255773871	0.2857142857142857	0.9312244095079174	0.9917269906928645	0.2857142857142857	0.9077843307433391	0.991551724137931	0.2857142857142857	0.8000044150101752	0.993448275862069	0.2857142857142857	0.748494043789387	0.993448275862069	0.2857142857142857	0.8348689511915575	0.9918951543369546	0.2857142857142857	0.8147567235844739	0.9939634356674716	0.42857142857142855	0.9746873986890474	0.9944808554674025	0.2857142857142857	0.8228127162431855	0.9937909624008279	0.2857142857142857	0.7736954237855846	0.16200288762552786	0.17975531302491682	0.0009965220485676138	0.06389040903202303	0.07456372567076
2.732417583465576	1.7509326934814453	0.9945344827586207	0.35713546798029555	0.8903255154316423	4	distance	{u'estimator__n_neighbors': 4, u'estimator__weights': 'distance'}	5	24	1	0.9941409615716009	0.2857142857142857	0.8766473435574638	0.9941399517407791	0.2857142857142857	0.9328161747057448	0.994657014822475	0.42857142857142855	0.9669448013158345	0.9932758620689656	0.2857142857142857	0.9398095424833492	0.9955172413793103	0.2857142857142857	0.7605627741747663	0.9951724137931034	0.42857142857142855	0.9792942182569403	0.9936195895844111	0.42857142857142855	0.9736601473000688	0.9949982752673335	0.42857142857142855	0.8463791661161044	0.9958606416005519	0.2857142857142857	0.7808407747103691	0.9939634356674716	0.42857142857142855	0.8462124635877502	0.11239173042262063	0.21987081137604775	0.0008011585948278373	0.07142857104637336	0.07607260985511369
2.7680810928344726	1.7530486106872558	0.9936379310344827	0.39999261083743837	0.8806937453411682	5	uniform	{u'estimator__n_neighbors': 5, u'estimator__weights': 'uniform'}	16	5	12	0.9937963122522833	0.2857142857142857	0.8619634816504889	0.994657014822475	0.42857142857142855	0.9806505903432267	0.9922440537745605	0.42857142857142855	0.9558474308484497	0.9917241379310345	0.2857142857142857	0.7893597681181721	0.9944827586206897	0.5714285714285714	0.8592404184391461	0.9936206896551724	0.2857142857142857	0.8238529881249563	0.9929298154854285	0.42857142857142855	0.9217973880099289	0.9946533287340462	0.5714285714285714	0.9404642948846045	0.9944808554674025	0.2857142857142857	0.827391392224259	0.9937909624008279	0.42857142857142855	0.8463164689085703	0.15003380872690347	0.2806130095467866	0.0009823386105246956	0.10690087591421858	0.0610826590521288
2.6374110698699953	1.8180621147155762	0.9944827586206897	0.3428497536945812	0.8724402980757008	5	distance	{u'estimator__n_neighbors': 5, u'estimator__weights': 'distance'}	6	28	17	0.9941409615716009	0.2857142857142857	0.8720383161254698	0.9948293691830403	0.2857142857142857	0.9335445897667639	0.9931058255773871	0.42857142857142855	0.9520157671332449	0.993103448275862	0.14285714285714285	0.7916232709921908	0.9946551724137931	0.2857142857142857	0.7629787296080605	0.9960344827586207	0.42857142857142855	0.9681966344948992	0.9934471460596654	0.42857142857142855	0.9699028842321848	0.9960331148671956	0.42857142857142855	0.8469568351032384	0.995343221800621	0.2857142857142857	0.7805524422412969	0.9941359089341152	0.42857142857142855	0.8465125991588064	0.12880026925275714	0.24215468541993546	0.0010396742087503091	0.09475959404305528	0.07550569941978844
