mean_fit_time	mean_score_time	mean_test_accuracy	mean_test_balanced_accuracy	mean_test_primary	param_estimator__n_neighbors	param_estimator__weights	params	rank_test_accuracy	rank_test_balanced_accuracy	rank_test_primary	split0_test_accuracy	split0_test_balanced_accuracy	split0_test_primary	split1_test_accuracy	split1_test_balanced_accuracy	split1_test_primary	split2_test_accuracy	split2_test_balanced_accuracy	split2_test_primary	split3_test_accuracy	split3_test_balanced_accuracy	split3_test_primary	split4_test_accuracy	split4_test_balanced_accuracy	split4_test_primary	split5_test_accuracy	split5_test_balanced_accuracy	split5_test_primary	split6_test_accuracy	split6_test_balanced_accuracy	split6_test_primary	split7_test_accuracy	split7_test_balanced_accuracy	split7_test_primary	split8_test_accuracy	split8_test_balanced_accuracy	split8_test_primary	split9_test_accuracy	split9_test_balanced_accuracy	split9_test_primary	std_fit_time	std_score_time	std_test_accuracy	std_test_balanced_accuracy	std_test_primary
0.0018372535705566406	0.005240321159362793	0.703125	0.0	0.6695374047772389	1	uniform	{u'estimator__n_neighbors': 1, u'estimator__weights': 'uniform'}	52	4	48	0.6753246753246753	0.0	0.6518357750045216	0.7272727272727273	0.0	0.6979263964132262	0.7012987012987013	0.0	0.6557823129251701	0.6493506493506493	0.0	0.5959183673469387	0.6753246753246753	0.0	0.6335427374833429	0.7012987012987013	0.0	0.6691574817859145	0.7402597402597403	0.0	0.7148148148148149	0.7272727272727273	0.0	0.6921758994860081	0.7105263157894737	0.0	0.6889880952380951	0.7236842105263158	0.0	0.6958261863922242	0.00014069031666986742	0.00020348615089121454	0.027349534447402093	0.0	0.03416491203346925
0.0017002105712890625	0.005347490310668945	0.703125	0.0	0.6695374047772389	1	distance	{u'estimator__n_neighbors': 1, u'estimator__weights': 'distance'}	52	4	48	0.6753246753246753	0.0	0.6518357750045216	0.7272727272727273	0.0	0.6979263964132262	0.7012987012987013	0.0	0.6557823129251701	0.6493506493506493	0.0	0.5959183673469387	0.6753246753246753	0.0	0.6335427374833429	0.7012987012987013	0.0	0.6691574817859145	0.7402597402597403	0.0	0.7148148148148149	0.7272727272727273	0.0	0.6921758994860081	0.7105263157894737	0.0	0.6889880952380951	0.7236842105263158	0.0	0.6958261863922242	4.214156127858081e-05	0.00043088298217159124	0.027349534447402093	0.0	0.03416491203346925
0.0017543554306030274	0.006577253341674805	0.7057291666666666	0.0	0.6128061265088949	2	uniform	{u'estimator__n_neighbors': 2, u'estimator__weights': 'uniform'}	51	4	54	0.6363636363636364	0.0	0.5416666666666667	0.6883116883116883	0.0	0.5470588235294117	0.6753246753246753	0.0	0.5553245553245554	0.6883116883116883	0.0	0.5807622504537204	0.7012987012987013	0.0	0.5908985908985909	0.7662337662337663	0.0	0.6855716878402903	0.7142857142857143	0.0	0.6590177133655395	0.7142857142857143	0.0	0.6590177133655395	0.7368421052631579	0.0	0.6491228070175439	0.7368421052631579	0.0	0.6607142857142857	0.00018475307987650137	0.0034863457975967287	0.034802238262237335	0.0	0.05234365486209398
0.0017341852188110351	0.006439590454101562	0.703125	0.0	0.6695374047772389	2	distance	{u'estimator__n_neighbors': 2, u'estimator__weights': 'distance'}	52	4	48	0.6753246753246753	0.0	0.6518357750045216	0.7272727272727273	0.0	0.6979263964132262	0.7012987012987013	0.0	0.6557823129251701	0.6493506493506493	0.0	0.5959183673469387	0.6753246753246753	0.0	0.6335427374833429	0.7012987012987013	0.0	0.6691574817859145	0.7402597402597403	0.0	0.7148148148148149	0.7272727272727273	0.0	0.6921758994860081	0.7105263157894737	0.0	0.6889880952380951	0.7236842105263158	0.0	0.6958261863922242	4.5136868660865043e-05	0.002309624363506367	0.027349534447402093	0.0	0.03416491203346925
0.0026313066482543945	0.006533575057983398	0.7317708333333334	0.0	0.6936666652629131	3	uniform	{u'estimator__n_neighbors': 3, u'estimator__weights': 'uniform'}	47	4	36	0.7012987012987013	0.0	0.6628593184846755	0.7012987012987013	0.0	0.6478425134221515	0.7272727272727273	0.0	0.6703363914373088	0.6363636363636364	0.0	0.5853846153846154	0.6493506493506493	0.0	0.5959183673469387	0.8051948051948052	0.0	0.7755102040816327	0.7532467532467533	0.0	0.726695311040538	0.7532467532467533	0.0	0.7214924804873406	0.8157894736842105	0.0	0.7913725490196077	0.7763157894736842	0.0	0.7614035087719297	0.0019329431617604634	0.0015910241641165007	0.057531185266343994	0.0	0.06892827345242183
0.0018702507019042968	0.006651616096496582	0.7278645833333334	0.0	0.6900850440505851	3	distance	{u'estimator__n_neighbors': 3, u'estimator__weights': 'distance'}	49	4	43	0.7012987012987013	0.0	0.6628593184846755	0.7012987012987013	0.0	0.6478425134221515	0.7142857142857143	0.0	0.6590177133655395	0.6363636363636364	0.0	0.5853846153846154	0.6493506493506493	0.0	0.5959183673469387	0.8051948051948052	0.0	0.7755102040816327	0.7402597402597403	0.0	0.7148148148148149	0.7532467532467533	0.0	0.7214924804873406	0.8026315789473685	0.0	0.778683750728014	0.7763157894736842	0.0	0.7614035087719297	9.097599372112319e-05	0.00217157912009366	0.05552044588580013	0.0	0.06715730712674803
0.0018608808517456056	0.005955982208251953	0.7252604166666666	0.0	0.6573312790556552	4	uniform	{u'estimator__n_neighbors': 4, u'estimator__weights': 'uniform'}	50	4	52	0.7012987012987013	0.0	0.62895453593128	0.7532467532467533	0.0	0.6738015607580825	0.7402597402597403	0.0	0.6622807017543859	0.6363636363636364	0.0	0.5545454545454546	0.6753246753246753	0.0	0.5845024821929635	0.8051948051948052	0.0	0.764525993883792	0.7272727272727273	0.0	0.6857142857142857	0.7272727272727273	0.0	0.6857142857142857	0.7631578947368421	0.0	0.6842105263157894	0.7236842105263158	0.0	0.6493078444297956	7.126087243247856e-05	0.0001401733287818791	0.04455083734310449	0.0	0.05561371047803322
0.0018446207046508788	0.0060052633285522464	0.73046875	0.0	0.690716461971447	4	distance	{u'estimator__n_neighbors': 4, u'estimator__weights': 'distance'}	48	4	42	0.6883116883116883	0.0	0.6515837104072397	0.7142857142857143	0.0	0.6590177133655395	0.7402597402597403	0.0	0.6818181818181819	0.6623376623376623	0.0	0.615	0.7012987012987013	0.0	0.6557823129251701	0.7792207792207793	0.0	0.745578231292517	0.7792207792207793	0.0	0.7554642256678497	0.7402597402597403	0.0	0.7038461538461538	0.7763157894736842	0.0	0.7440063404002377	0.7236842105263158	0.0	0.6958261863922242	5.5652478591031573e-05	0.00010908604668701702	0.03825596902607176	0.0	0.0445234827605101
0.0018703937530517578	0.006256723403930664	0.7369791666666666	0.0	0.6963695691973902	5	uniform	{u'estimator__n_neighbors': 5, u'estimator__weights': 'uniform'}	41	4	32	0.7142857142857143	0.0	0.6742307692307692	0.7532467532467533	0.0	0.6934841818562749	0.7532467532467533	0.0	0.70908729369656	0.6233766233766234	0.0	0.5828507379039791	0.7142857142857143	0.0	0.6590177133655395	0.7792207792207793	0.0	0.7508090614886732	0.8051948051948052	0.0	0.7878787878787878	0.7402597402597403	0.0	0.7096530920060331	0.7763157894736842	0.0	0.7316718587746625	0.7105263157894737	0.0	0.6650641025641026	0.00015577734291995237	0.00040741088182557825	0.04815751118434708	0.0	0.05359842825091323
0.0018073081970214843	0.006129407882690429	0.7330729166666666	0.0	0.6922297758703628	5	distance	{u'estimator__n_neighbors': 5, u'estimator__weights': 'distance'}	45	4	38	0.7142857142857143	0.0	0.6742307692307692	0.7532467532467533	0.0	0.6934841818562749	0.7402597402597403	0.0	0.6900161030595813	0.6233766233766234	0.0	0.5828507379039791	0.7142857142857143	0.0	0.6590177133655395	0.7922077922077922	0.0	0.7630769230769231	0.8051948051948052	0.0	0.7878787878787878	0.7402597402597403	0.0	0.7096530920060331	0.7631578947368421	0.0	0.719442165709598	0.6842105263157895	0.0	0.6423529411764706	3.794125879592259e-05	0.00014313914453489994	0.050262785971871296	0.0	0.055799675319854476
