mean_fit_time	mean_score_time	mean_test_accuracy	mean_test_balanced_accuracy	mean_test_primary	param_estimator__n_neighbors	param_estimator__weights	params	rank_test_accuracy	rank_test_balanced_accuracy	rank_test_primary	split0_test_accuracy	split0_test_balanced_accuracy	split0_test_primary	split1_test_accuracy	split1_test_balanced_accuracy	split1_test_primary	split2_test_accuracy	split2_test_balanced_accuracy	split2_test_primary	split3_test_accuracy	split3_test_balanced_accuracy	split3_test_primary	split4_test_accuracy	split4_test_balanced_accuracy	split4_test_primary	split5_test_accuracy	split5_test_balanced_accuracy	split5_test_primary	split6_test_accuracy	split6_test_balanced_accuracy	split6_test_primary	split7_test_accuracy	split7_test_balanced_accuracy	split7_test_primary	split8_test_accuracy	split8_test_balanced_accuracy	split8_test_primary	split9_test_accuracy	split9_test_balanced_accuracy	split9_test_primary	std_fit_time	std_score_time	std_test_accuracy	std_test_balanced_accuracy	std_test_primary
0.14630801677703859	0.7197468757629395	0.9366	0.038478846153846155	0.9363272862071442	1	uniform	{u'estimator__n_neighbors': 1, u'estimator__weights': 'uniform'}	7	3	7	0.9448584202682563	0.07692307692307693	0.9443303114657307	0.9358846918489065	0.038461538461538464	0.9356936759135374	0.9323383084577115	0.038461538461538464	0.9316609231572153	0.9266467065868264	0.0	0.9263396657062324	0.9390304847576212	0.07692307692307693	0.9388131951971546	0.9394394394394394	0.0	0.9392786067627524	0.9327983951855566	0.0	0.9326897257166606	0.9352409638554217	0.038461538461538464	0.9351836853640056	0.9376571141277024	0.11538461538461539	0.9373042558264026	0.9421238047307499	0.0	0.9420023887965365	0.010583071562330007	0.0993859845333465	0.004983141491645063	0.03841631567330791	0.004990293676662158
0.1432389497756958	0.7196597099304199	0.9366	0.038478846153846155	0.9363272862071442	1	distance	{u'estimator__n_neighbors': 1, u'estimator__weights': 'distance'}	7	3	7	0.9448584202682563	0.07692307692307693	0.9443303114657307	0.9358846918489065	0.038461538461538464	0.9356936759135374	0.9323383084577115	0.038461538461538464	0.9316609231572153	0.9266467065868264	0.0	0.9263396657062324	0.9390304847576212	0.07692307692307693	0.9388131951971546	0.9394394394394394	0.0	0.9392786067627524	0.9327983951855566	0.0	0.9326897257166606	0.9352409638554217	0.038461538461538464	0.9351836853640056	0.9376571141277024	0.11538461538461539	0.9373042558264026	0.9421238047307499	0.0	0.9420023887965365	0.013798801234557824	0.07840174307937647	0.004983141491645063	0.03841631567330791	0.004990293676662158
0.13986148834228515	1.1956911087036133	0.92255	0.019288461538461543	0.9226549414052344	2	uniform	{u'estimator__n_neighbors': 2, u'estimator__weights': 'uniform'}	28	10	27	0.9215101838052657	0.038461538461538464	0.9209712969207633	0.929920477137177	0.07692307692307693	0.9297070678807717	0.918407960199005	0.0	0.9181263401468646	0.908183632734531	0.0	0.9083380739309198	0.9195402298850575	0.038461538461538464	0.9200943530184357	0.9309309309309309	0.0	0.931098552957308	0.9197592778335005	0.0	0.9205340948250356	0.9206827309236948	0.038461538461538464	0.9207513844046878	0.9281045751633987	0.0	0.9280897146848051	0.9285354806240563	0.0	0.9289248356579727	0.008647313781081056	0.21033095060273113	0.00660706391064502	0.02583509808186159	0.006581674848587579
0.14599850177764892	1.033252477645874	0.9367	0.038478846153846155	0.936432717140445	2	distance	{u'estimator__n_neighbors': 2, u'estimator__weights': 'distance'}	6	3	6	0.9448584202682563	0.07692307692307693	0.944337586436533	0.9368787276341949	0.038461538461538464	0.9366711961413509	0.9323383084577115	0.038461538461538464	0.9316903484289308	0.9266467065868264	0.0	0.9263396657062324	0.9390304847576212	0.07692307692307693	0.938821882462228	0.9394394394394394	0.0	0.9392786067627524	0.932296890672016	0.0	0.9322218767331625	0.9352409638554217	0.038461538461538464	0.9351932260593732	0.9376571141277024	0.11538461538461539	0.9373016093281366	0.9426270759939608	0.0	0.9424904739152294	0.008589863140027774	0.10671122845031183	0.005075511877379626	0.03841631567330791	0.005077845180413467
0.1574491024017334	1.1846906661987304	0.93255	0.023153846153846153	0.9325388531556861	3	uniform	{u'estimator__n_neighbors': 3, u'estimator__weights': 'uniform'}	11	8	11	0.9388971684053651	0.038461538461538464	0.9387947717721812	0.9398608349900597	0.07692307692307693	0.9398764945836084	0.9303482587064676	0.038461538461538464	0.9300860405262811	0.9206586826347305	0.0	0.9203284264625324	0.9310344827586207	0.038461538461538464	0.9310322914782307	0.9409409409409409	0.0	0.940883661000076	0.9197592778335005	0.0	0.9202068763828725	0.9272088353413654	0.038461538461538464	0.9271281054105108	0.9351432880844646	0.0	0.9352677954239041	0.941620533467539	0.0	0.9417614795349459	0.016745959610113093	0.14726537554621053	0.007703665425646536	0.025535565174035147	0.007704035937688862
0.14801995754241942	1.273686170578003	0.9385	0.04238653846153846	0.938277604326497	3	distance	{u'estimator__n_neighbors': 3, u'estimator__weights': 'distance'}	4	2	4	0.9413810233482365	0.07692307692307693	0.9409676341875759	0.944831013916501	0.11538461538461539	0.944721198213005	0.9328358208955224	0.038461538461538464	0.9324139899376924	0.9236526946107785	0.0	0.9232111399957161	0.9415292353823088	0.038461538461538464	0.9415549854337293	0.9444444444444444	0.038461538461538464	0.9443039009395074	0.932296890672016	0.0	0.9321524646391629	0.9352409638554217	0.038461538461538464	0.9351366509150517	0.9421820010055304	0.07692307692307693	0.9419194946505269	0.9466532460996477	0.0	0.9464444518753932	0.011540161897141032	0.20650127541482188	0.006890232037087627	0.03631176226984876	0.006962544580545322
0.1460451602935791	1.3039976119995118	0.93015	0.03470769230769231	0.9301162710449984	4	uniform	{u'estimator__n_neighbors': 4, u'estimator__weights': 'uniform'}	15	6	15	0.9359165424739195	0.038461538461538464	0.9358311084253252	0.9348906560636183	0.11538461538461539	0.9347136251839363	0.9338308457711443	0.07692307692307693	0.9337930232083592	0.9181636726546906	0.0	0.9178705073850851	0.9280359820089955	0.038461538461538464	0.9280112982412507	0.9424424424424425	0.0	0.9423745994754683	0.9237713139418254	0.0	0.9240870863819345	0.9196787148594378	0.0	0.9196357824469306	0.9341377576671694	0.07692307692307693	0.9341640023079351	0.9305485656768998	0.0	0.9306017741913032	0.007931395108585853	0.169739027649272	0.00731317499087715	0.04018401165761588	0.007312317283779145
0.1496372938156128	1.290644907951355	0.941	0.05012307692307692	0.9407905960209657	4	distance	{u'estimator__n_neighbors': 4, u'estimator__weights': 'distance'}	1	1	1	0.9483358171882762	0.11538461538461539	0.9480364110392211	0.9458250497017893	0.11538461538461539	0.9455878708507659	0.9373134328358209	0.07692307692307693	0.9368728798155777	0.9251497005988024	0.0	0.9248982830905356	0.9450274862568716	0.07692307692307693	0.9449155657344727	0.9479479479479479	0.0	0.9478023245874014	0.9307923771313942	0.0	0.9307276996599304	0.9352409638554217	0.0	0.9350465079231959	0.9451985922574158	0.11538461538461539	0.9449711519889158	0.949169602415702	0.0	0.9490512286520933	0.010905585243691795	0.18314016708361436	0.007925837846631633	0.05174713438597121	0.007934898627536947
0.1420893669128418	1.2012779474258424	0.9322	0.01153076923076923	0.9320684848744588	5	uniform	{u'estimator__n_neighbors': 5, u'estimator__weights': 'uniform'}	13	17	13	0.9398907103825137	0.0	0.9398373507454014	0.9403578528827038	0.038461538461538464	0.9400812018136754	0.9338308457711443	0.0	0.9335518389375886	0.9171656686626747	0.0	0.9167438034816612	0.9295352323838081	0.0	0.9294618781014268	0.9404404404404404	0.0	0.9404712189866256	0.9227683049147443	0.0	0.922905146229012	0.9327309236947792	0.07692307692307693	0.9326013608402318	0.9356460532931121	0.0	0.9354209468996152	0.9295420231504781	0.0	0.9295209887135406	0.007036560186655817	0.12123120825397693	0.007337428838290553	0.024600956107845046	0.007360834872705605
0.1504286289215088	1.556793999671936	0.9394	0.015355769230769232	0.9391536959097646	5	distance	{u'estimator__n_neighbors': 5, u'estimator__weights': 'distance'}	2	14	2	0.9483358171882762	0.0	0.9480797695797889	0.94831013916501	0.0	0.9479785074170053	0.9373134328358209	0.038461538461538464	0.9368462450656092	0.9226546906187625	0.0	0.9223227098200013	0.9375312343828086	0.0	0.9373784526778107	0.9479479479479479	0.0	0.9478333947584979	0.9338014042126379	0.038461538461538464	0.9336215900776755	0.9362449799196787	0.038461538461538464	0.9359595797176787	0.9386626445449975	0.038461538461538464	0.9384869543248191	0.9431303472571716	0.0	0.9429652893541308	0.008282618233738794	0.1936190127345567	0.007599968391978593	0.01883631758617115	0.007626936526922853
