mean_fit_time	mean_score_time	mean_test_accuracy	mean_test_balanced_accuracy	mean_test_primary	param_estimator__C	param_estimator__dual	param_estimator__fit_intercept	param_estimator__penalty	param_estimator__random_state	params	rank_test_accuracy	rank_test_balanced_accuracy	rank_test_primary	split0_test_accuracy	split0_test_balanced_accuracy	split0_test_primary	split1_test_accuracy	split1_test_balanced_accuracy	split1_test_primary	split2_test_accuracy	split2_test_balanced_accuracy	split2_test_primary	split3_test_accuracy	split3_test_balanced_accuracy	split3_test_primary	split4_test_accuracy	split4_test_balanced_accuracy	split4_test_primary	split5_test_accuracy	split5_test_balanced_accuracy	split5_test_primary	split6_test_accuracy	split6_test_balanced_accuracy	split6_test_primary	split7_test_accuracy	split7_test_balanced_accuracy	split7_test_primary	split8_test_accuracy	split8_test_balanced_accuracy	split8_test_primary	split9_test_accuracy	split9_test_balanced_accuracy	split9_test_primary	std_fit_time	std_score_time	std_test_accuracy	std_test_balanced_accuracy	std_test_primary
0.003324294090270996	0.0	0.0	0.0	0.0	0.5	True	True	l1	324089	{u'estimator__dual': True, u'estimator__C': 0.5, u'estimator__random_state': 324089, u'estimator__fit_intercept': True, u'estimator__penalty': 'l1'}	241	215	241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006284351353804795	0.0	0.0	0.0	0.0
0.03513445854187012	0.002644801139831543	0.8703703703703703	0.0	0.5722850117376519	0.5	True	True	l2	324089	{u'estimator__dual': True, u'estimator__C': 0.5, u'estimator__random_state': 324089, u'estimator__fit_intercept': True, u'estimator__penalty': 'l2'}	237	215	237	0.8505747126436781	0.0	0.5338050552826794	0.9022988505747126	0.0	0.7357622579991063	0.8735632183908046	0.0	0.5401627317593705	0.8505747126436781	0.0	0.5826872220218777	0.861271676300578	0.0	0.5762295267909805	0.8604651162790697	0.0	0.5129032258064516	0.8604651162790697	0.0	0.4869938200355889	0.8604651162790697	0.0	0.5331739712354249	0.8837209302325582	0.0	0.6510007108267803	0.9005847953216374	0.0	0.5688880144989745	0.010707691514009245	4.28213905683061e-05	0.01811802088969663	0.0	0.06929444165858496
0.0030929088592529298	0.0	0.0	0.0	0.0	0.5	True	False	l1	324089	{u'estimator__dual': True, u'estimator__C': 0.5, u'estimator__random_state': 324089, u'estimator__fit_intercept': False, u'estimator__penalty': 'l1'}	241	215	241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.042452547822851e-05	0.0	0.0	0.0	0.0
0.03204679489135742	0.002763700485229492	0.8680555555555556	0.0	0.5425271720565986	0.5	True	False	l2	324089	{u'estimator__dual': True, u'estimator__C': 0.5, u'estimator__random_state': 324089, u'estimator__fit_intercept': False, u'estimator__penalty': 'l2'}	239	215	239	0.8390804597701149	0.0	0.41193358853378437	0.9022988505747126	0.0	0.7357622579991063	0.8735632183908046	0.0	0.5401627317593705	0.8448275862068966	0.0	0.532172415502032	0.861271676300578	0.0	0.5762295267909805	0.8604651162790697	0.0	0.5129032258064516	0.8546511627906976	0.0	0.4224039558767592	0.8546511627906976	0.0	0.4684587813620072	0.8895348837209303	0.0	0.6557340473003124	0.9005847953216374	0.0	0.5688880144989745	0.01064985348488585	0.00017146330240642207	0.02137155089859048	0.0	0.09495479269133124
0.021508288383483887	0.0027832269668579103	0.8819444444444444	0.0	0.6418534926678972	0.5	False	True	l1	324089	{u'estimator__dual': False, u'estimator__C': 0.5, u'estimator__random_state': 324089, u'estimator__fit_intercept': True, u'estimator__penalty': 'l1'}	232	215	232	0.8563218390804598	0.0	0.5857492854226215	0.896551724137931	0.0	0.7324250912486208	0.8850574712643678	0.0	0.6026049444167911	0.867816091954023	0.0	0.6967856531415854	0.884393063583815	0.0	0.6321743512219703	0.8895348837209303	0.0	0.6557641059806283	0.877906976744186	0.0	0.5834571037717412	0.8662790697674418	0.0	0.5815548780487805	0.8953488372093024	0.0	0.7378216757374185	0.9005847953216374	0.0	0.6094827586206897	0.004258915781640077	0.00019102527592833738	0.013904026737679624	0.0	0.057899406459546915
0.013504266738891602	0.0026872634887695314	0.8703703703703703	0.0	0.5722850117376519	0.5	False	True	l2	324089	{u'estimator__dual': False, u'estimator__C': 0.5, u'estimator__random_state': 324089, u'estimator__fit_intercept': True, u'estimator__penalty': 'l2'}	237	215	237	0.8505747126436781	0.0	0.5338050552826794	0.9022988505747126	0.0	0.7357622579991063	0.8735632183908046	0.0	0.5401627317593705	0.8505747126436781	0.0	0.5826872220218777	0.861271676300578	0.0	0.5762295267909805	0.8604651162790697	0.0	0.5129032258064516	0.8604651162790697	0.0	0.4869938200355889	0.8604651162790697	0.0	0.5331739712354249	0.8837209302325582	0.0	0.6510007108267803	0.9005847953216374	0.0	0.5688880144989745	0.0024104847859248743	8.119689765070445e-05	0.01811802088969663	0.0	0.06929444165858496
0.018712592124938966	0.002668309211730957	0.8825231481481481	0.0	0.6456339050124958	0.5	False	False	l1	324089	{u'estimator__dual': False, u'estimator__C': 0.5, u'estimator__random_state': 324089, u'estimator__fit_intercept': False, u'estimator__penalty': 'l1'}	231	215	231	0.8563218390804598	0.0	0.5857492854226215	0.896551724137931	0.0	0.7324250912486208	0.8850574712643678	0.0	0.6026049444167911	0.867816091954023	0.0	0.6967856531415854	0.884393063583815	0.0	0.6321743512219703	0.8895348837209303	0.0	0.6557641059806283	0.877906976744186	0.0	0.5834571037717412	0.872093023255814	0.0	0.584910700558602	0.8895348837209303	0.0	0.6991071724916194	0.9064327485380117	0.0	0.683250276854928	0.0021865788128333117	0.00018160920974676334	0.013821335774002155	0.0	0.052671933200754494
0.012765884399414062	0.0028749942779541016	0.8680555555555556	0.0	0.5425271720565986	0.5	False	False	l2	324089	{u'estimator__dual': False, u'estimator__C': 0.5, u'estimator__random_state': 324089, u'estimator__fit_intercept': False, u'estimator__penalty': 'l2'}	239	215	239	0.8390804597701149	0.0	0.41193358853378437	0.9022988505747126	0.0	0.7357622579991063	0.8735632183908046	0.0	0.5401627317593705	0.8448275862068966	0.0	0.532172415502032	0.861271676300578	0.0	0.5762295267909805	0.8604651162790697	0.0	0.5129032258064516	0.8546511627906976	0.0	0.4224039558767592	0.8546511627906976	0.0	0.4684587813620072	0.8895348837209303	0.0	0.6557340473003124	0.9005847953216374	0.0	0.5688880144989745	0.002059512105682271	0.0004957540911455436	0.02137155089859048	0.0	0.09495479269133124
0.0031178951263427734	0.0	0.0	0.0	0.0	1.0	True	True	l1	324089	{u'estimator__dual': True, u'estimator__C': 1.0, u'estimator__random_state': 324089, u'estimator__fit_intercept': True, u'estimator__penalty': 'l1'}	241	215	241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014955654448971229	0.0	0.0	0.0	0.0
0.047814369201660156	0.0026946067810058594	0.8819444444444444	0.0	0.6405278359382622	1.0	True	True	l2	324089	{u'estimator__dual': True, u'estimator__C': 1.0, u'estimator__random_state': 324089, u'estimator__fit_intercept': True, u'estimator__penalty': 'l2'}	232	215	233	0.867816091954023	0.0	0.6353192559074913	0.9022988505747126	0.0	0.7357622579991063	0.8908045977011494	0.0	0.6072651260780828	0.867816091954023	0.0	0.708346314702247	0.8728323699421965	0.0	0.622410700558602	0.872093023255814	0.0	0.591544968189705	0.872093023255814	0.0	0.5423629221803663	0.8604651162790697	0.0	0.5331739712354249	0.9011627906976745	0.0	0.7413019079685746	0.9122807017543859	0.0	0.6867161802480327	0.020159485628713128	6.994113759598699e-05	0.017064907065181465	0.0	0.07134764863694046
